query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection	original.query.size
1	TRUE	0.0259	114	530	15	0.028	0.132	KEGG:04625	keg	54	C-type lectin receptor signaling pathway	1	ENSMUSG00000018899,ENSMUSG00000020184,ENSMUSG00000021025,ENSMUSG00000026029,ENSMUSG00000027544,ENSMUSG00000027665,ENSMUSG00000028191,ENSMUSG00000028680,ENSMUSG00000031834,ENSMUSG00000032470,ENSMUSG00000032487,ENSMUSG00000033730,ENSMUSG00000040033,ENSMUSG00000041417,ENSMUSG00000052684	1325
1	TRUE	0.00568	103	530	16	0.03	0.155	KEGG:05231	keg	2	Choline metabolism in cancer	1	ENSMUSG00000001847,ENSMUSG00000016933,ENSMUSG00000020334,ENSMUSG00000021109,ENSMUSG00000021250,ENSMUSG00000024843,ENSMUSG00000027665,ENSMUSG00000028517,ENSMUSG00000029684,ENSMUSG00000031834,ENSMUSG00000034801,ENSMUSG00000035027,ENSMUSG00000041417,ENSMUSG00000052684,ENSMUSG00000057193,ENSMUSG00000070738	1325
1	TRUE	0.0182	41	530	8	0.015	0.195	KEGG:04216	keg	71	Ferroptosis	1	ENSMUSG00000005413,ENSMUSG00000018796,ENSMUSG00000022094,ENSMUSG00000024981,ENSMUSG00000026389,ENSMUSG00000027602,ENSMUSG00000027737,ENSMUSG00000050708	1325
1	TRUE	0.000862	68	530	14	0.026	0.206	KEGG:05223	keg	89	Non-small cell lung cancer	1	ENSMUSG00000004040,ENSMUSG00000015312,ENSMUSG00000016477,ENSMUSG00000016933,ENSMUSG00000018983,ENSMUSG00000021453,ENSMUSG00000027665,ENSMUSG00000029999,ENSMUSG00000031834,ENSMUSG00000034801,ENSMUSG00000035027,ENSMUSG00000036390,ENSMUSG00000041417,ENSMUSG00000048756	1325
1	TRUE	0.00799	88	530	14	0.026	0.159	KEGG:04658	keg	85	Th1 and Th2 cell differentiation	1	ENSMUSG00000015619,ENSMUSG00000016933,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000022965,ENSMUSG00000023947,ENSMUSG00000026923,ENSMUSG00000027276,ENSMUSG00000027544,ENSMUSG00000030748,ENSMUSG00000032175,ENSMUSG00000039191,ENSMUSG00000052684,ENSMUSG00000055435	1325
1	TRUE	1e-04	139	530	24	0.045	0.173	KEGG:04550	keg	68	Signaling pathways regulating pluripotency of stem cells	1	ENSMUSG00000000126,ENSMUSG00000000142,ENSMUSG00000000532,ENSMUSG00000003032,ENSMUSG00000004040,ENSMUSG00000007872,ENSMUSG00000020644,ENSMUSG00000020888,ENSMUSG00000022346,ENSMUSG00000027660,ENSMUSG00000027665,ENSMUSG00000029556,ENSMUSG00000031681,ENSMUSG00000031834,ENSMUSG00000032402,ENSMUSG00000034394,ENSMUSG00000035027,ENSMUSG00000036856,ENSMUSG00000041417,ENSMUSG00000042745,ENSMUSG00000044674,ENSMUSG00000045005,ENSMUSG00000050288,ENSMUSG00000054252	1325
1	TRUE	1.45e-05	102	530	22	0.042	0.216	KEGG:04933	keg	3	AGE-RAGE signaling pathway in diabetic complications	1	ENSMUSG00000001847,ENSMUSG00000002603,ENSMUSG00000004040,ENSMUSG00000007613,ENSMUSG00000016933,ENSMUSG00000021253,ENSMUSG00000021367,ENSMUSG00000023951,ENSMUSG00000024014,ENSMUSG00000027665,ENSMUSG00000027962,ENSMUSG00000028128,ENSMUSG00000031628,ENSMUSG00000031834,ENSMUSG00000032402,ENSMUSG00000035385,ENSMUSG00000038418,ENSMUSG00000041417,ENSMUSG00000044167,ENSMUSG00000052684,ENSMUSG00000057329,ENSMUSG00000074743	1325
1	TRUE	0.0182	88	530	13	0.025	0.148	KEGG:04666	keg	31	Fc gamma R-mediated phagocytosis	1	ENSMUSG00000001847,ENSMUSG00000006304,ENSMUSG00000016933,ENSMUSG00000026755,ENSMUSG00000027665,ENSMUSG00000028517,ENSMUSG00000029684,ENSMUSG00000031834,ENSMUSG00000032737,ENSMUSG00000036995,ENSMUSG00000041417,ENSMUSG00000044147,ENSMUSG00000061878	1325
1	TRUE	0.0267	73	530	11	0.021	0.151	KEGG:05218	keg	37	Melanoma	1	ENSMUSG00000015312,ENSMUSG00000016477,ENSMUSG00000018983,ENSMUSG00000020184,ENSMUSG00000021453,ENSMUSG00000027665,ENSMUSG00000031834,ENSMUSG00000035027,ENSMUSG00000036390,ENSMUSG00000041417,ENSMUSG00000057967	1325
1	TRUE	0.0248	203	530	23	0.043	0.113	KEGG:04510	keg	36	Focal adhesion	1	ENSMUSG00000001507,ENSMUSG00000001847,ENSMUSG00000004791,ENSMUSG00000015533,ENSMUSG00000020689,ENSMUSG00000022438,ENSMUSG00000022781,ENSMUSG00000023951,ENSMUSG00000027087,ENSMUSG00000027111,ENSMUSG00000027665,ENSMUSG00000029304,ENSMUSG00000029528,ENSMUSG00000031284,ENSMUSG00000031834,ENSMUSG00000033327,ENSMUSG00000034801,ENSMUSG00000040152,ENSMUSG00000041417,ENSMUSG00000052684,ENSMUSG00000057329,ENSMUSG00000057367,ENSMUSG00000074923	1325
1	TRUE	0.0306	75	530	11	0.021	0.147	KEGG:05100	keg	23	Bacterial invasion of epithelial cells	1	ENSMUSG00000001847,ENSMUSG00000006304,ENSMUSG00000026755,ENSMUSG00000027665,ENSMUSG00000029003,ENSMUSG00000029528,ENSMUSG00000029684,ENSMUSG00000031714,ENSMUSG00000031834,ENSMUSG00000036885,ENSMUSG00000041417	1325
1	TRUE	3.81e-05	71	530	17	0.032	0.239	KEGG:04115	keg	70	p53 signaling pathway	1	ENSMUSG00000007659,ENSMUSG00000015312,ENSMUSG00000020184,ENSMUSG00000020427,ENSMUSG00000020525,ENSMUSG00000021453,ENSMUSG00000024521,ENSMUSG00000026029,ENSMUSG00000026389,ENSMUSG00000028893,ENSMUSG00000029385,ENSMUSG00000031628,ENSMUSG00000036390,ENSMUSG00000038332,ENSMUSG00000040152,ENSMUSG00000057329,ENSMUSG00000064326	1325
1	TRUE	0.00217	102	530	17	0.032	0.167	KEGG:05142	keg	20	Chagas disease (American trypanosomiasis)	1	ENSMUSG00000002603,ENSMUSG00000007613,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021253,ENSMUSG00000022052,ENSMUSG00000022965,ENSMUSG00000026029,ENSMUSG00000026031,ENSMUSG00000027665,ENSMUSG00000027995,ENSMUSG00000031834,ENSMUSG00000032402,ENSMUSG00000035385,ENSMUSG00000039005,ENSMUSG00000041417,ENSMUSG00000052684	1325
1	TRUE	0.0135	213	530	25	0.047	0.117	KEGG:04015	keg	24	Rap1 signaling pathway	1	ENSMUSG00000001847,ENSMUSG00000004791,ENSMUSG00000006445,ENSMUSG00000008859,ENSMUSG00000016933,ENSMUSG00000018932,ENSMUSG00000020623,ENSMUSG00000020689,ENSMUSG00000022469,ENSMUSG00000023951,ENSMUSG00000027665,ENSMUSG00000027859,ENSMUSG00000027954,ENSMUSG00000031834,ENSMUSG00000031861,ENSMUSG00000032470,ENSMUSG00000035027,ENSMUSG00000040152,ENSMUSG00000041351,ENSMUSG00000041417,ENSMUSG00000042745,ENSMUSG00000048376,ENSMUSG00000054252,ENSMUSG00000057967,ENSMUSG00000062232	1325
1	TRUE	0.00467	64	530	12	0.023	0.188	KEGG:05217	keg	49	Basal cell carcinoma	1	ENSMUSG00000000126,ENSMUSG00000000142,ENSMUSG00000015312,ENSMUSG00000020888,ENSMUSG00000021453,ENSMUSG00000021466,ENSMUSG00000027358,ENSMUSG00000036390,ENSMUSG00000036856,ENSMUSG00000044674,ENSMUSG00000045005,ENSMUSG00000050288	1325
1	TRUE	0.0304	85	530	12	0.023	0.141	KEGG:05323	keg	15	Rheumatoid arthritis	1	ENSMUSG00000002603,ENSMUSG00000019302,ENSMUSG00000021250,ENSMUSG00000021253,ENSMUSG00000023951,ENSMUSG00000026166,ENSMUSG00000027995,ENSMUSG00000029371,ENSMUSG00000035385,ENSMUSG00000039005,ENSMUSG00000052684,ENSMUSG00000061353	1325
1	TRUE	5.09e-05	361	530	47	0.089	0.13	KEGG:04151	keg	18	PI3K-Akt signaling pathway	1	ENSMUSG00000001507,ENSMUSG00000001847,ENSMUSG00000004791,ENSMUSG00000006445,ENSMUSG00000007659,ENSMUSG00000015533,ENSMUSG00000018166,ENSMUSG00000018965,ENSMUSG00000020184,ENSMUSG00000020689,ENSMUSG00000022052,ENSMUSG00000022146,ENSMUSG00000022285,ENSMUSG00000022346,ENSMUSG00000023034,ENSMUSG00000023951,ENSMUSG00000024142,ENSMUSG00000027087,ENSMUSG00000027111,ENSMUSG00000027381,ENSMUSG00000027665,ENSMUSG00000027859,ENSMUSG00000027947,ENSMUSG00000027954,ENSMUSG00000027995,ENSMUSG00000028156,ENSMUSG00000029304,ENSMUSG00000029377,ENSMUSG00000029378,ENSMUSG00000029999,ENSMUSG00000030748,ENSMUSG00000031834,ENSMUSG00000031861,ENSMUSG00000033327,ENSMUSG00000034801,ENSMUSG00000035027,ENSMUSG00000038612,ENSMUSG00000039005,ENSMUSG00000040152,ENSMUSG00000041417,ENSMUSG00000048376,ENSMUSG00000048756,ENSMUSG00000051391,ENSMUSG00000053007,ENSMUSG00000054252,ENSMUSG00000057329,ENSMUSG00000057967	1325
1	TRUE	0.00026	85	530	17	0.032	0.2	KEGG:04350	keg	6	TGF-beta signaling pathway	1	ENSMUSG00000000532,ENSMUSG00000002603,ENSMUSG00000007613,ENSMUSG00000007872,ENSMUSG00000020644,ENSMUSG00000021253,ENSMUSG00000021765,ENSMUSG00000022346,ENSMUSG00000025880,ENSMUSG00000027358,ENSMUSG00000031681,ENSMUSG00000032402,ENSMUSG00000036867,ENSMUSG00000040152,ENSMUSG00000042745,ENSMUSG00000047407,ENSMUSG00000073802	1325
1	TRUE	0.0336	66	530	10	0.019	0.152	KEGG:05140	keg	55	Leishmaniasis	1	ENSMUSG00000002603,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021253,ENSMUSG00000022414,ENSMUSG00000022965,ENSMUSG00000027995,ENSMUSG00000032487,ENSMUSG00000039005,ENSMUSG00000052684	1325
1	TRUE	0.0161	251	530	28	0.053	0.112	KEGG:05163	keg	8	Human cytomegalovirus infection	1	ENSMUSG00000001847,ENSMUSG00000004040,ENSMUSG00000016477,ENSMUSG00000018983,ENSMUSG00000020184,ENSMUSG00000020623,ENSMUSG00000020689,ENSMUSG00000021025,ENSMUSG00000022346,ENSMUSG00000023951,ENSMUSG00000024349,ENSMUSG00000026029,ENSMUSG00000026072,ENSMUSG00000027087,ENSMUSG00000027544,ENSMUSG00000027665,ENSMUSG00000027947,ENSMUSG00000029528,ENSMUSG00000031628,ENSMUSG00000031778,ENSMUSG00000031834,ENSMUSG00000032487,ENSMUSG00000034801,ENSMUSG00000035027,ENSMUSG00000035385,ENSMUSG00000041417,ENSMUSG00000053007,ENSMUSG00000061353	1325
1	TRUE	0.0106	208	530	25	0.047	0.12	KEGG:05167	keg	26	Kaposi sarcoma-associated herpesvirus infection	1	ENSMUSG00000001847,ENSMUSG00000004040,ENSMUSG00000016477,ENSMUSG00000016933,ENSMUSG00000018983,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021109,ENSMUSG00000021250,ENSMUSG00000022346,ENSMUSG00000023951,ENSMUSG00000026029,ENSMUSG00000027544,ENSMUSG00000027665,ENSMUSG00000029380,ENSMUSG00000031628,ENSMUSG00000031834,ENSMUSG00000032175,ENSMUSG00000032487,ENSMUSG00000035027,ENSMUSG00000037526,ENSMUSG00000040033,ENSMUSG00000041417,ENSMUSG00000044786,ENSMUSG00000052684	1325
1	TRUE	0.00605	176	530	23	0.043	0.131	KEGG:04360	keg	46	Axon guidance	1	ENSMUSG00000001847,ENSMUSG00000005958,ENSMUSG00000006445,ENSMUSG00000016933,ENSMUSG00000019647,ENSMUSG00000021466,ENSMUSG00000022781,ENSMUSG00000026842,ENSMUSG00000027200,ENSMUSG00000027544,ENSMUSG00000027665,ENSMUSG00000027954,ENSMUSG00000029710,ENSMUSG00000030539,ENSMUSG00000031284,ENSMUSG00000031834,ENSMUSG00000036856,ENSMUSG00000038777,ENSMUSG00000041417,ENSMUSG00000053646,ENSMUSG00000054855,ENSMUSG00000061353,ENSMUSG00000074923	1325
1	TRUE	0.00699	59	530	11	0.021	0.186	KEGG:05213	keg	81	Endometrial cancer	1	ENSMUSG00000000142,ENSMUSG00000015312,ENSMUSG00000021453,ENSMUSG00000022346,ENSMUSG00000027665,ENSMUSG00000031834,ENSMUSG00000034801,ENSMUSG00000035027,ENSMUSG00000036390,ENSMUSG00000041417,ENSMUSG00000048756	1325
1	TRUE	0.00418	99	530	16	0.03	0.162	KEGG:05215	keg	58	Prostate cancer	1	ENSMUSG00000000385,ENSMUSG00000013089,ENSMUSG00000016477,ENSMUSG00000018983,ENSMUSG00000020184,ENSMUSG00000021025,ENSMUSG00000027665,ENSMUSG00000029999,ENSMUSG00000031538,ENSMUSG00000031834,ENSMUSG00000034801,ENSMUSG00000035027,ENSMUSG00000041417,ENSMUSG00000044167,ENSMUSG00000053007,ENSMUSG00000057329	1325
1	TRUE	4.53e-05	96	530	20	0.038	0.208	KEGG:05222	keg	76	Small cell lung cancer	1	ENSMUSG00000001507,ENSMUSG00000007659,ENSMUSG00000015312,ENSMUSG00000015533,ENSMUSG00000016477,ENSMUSG00000018983,ENSMUSG00000021025,ENSMUSG00000021453,ENSMUSG00000022346,ENSMUSG00000027087,ENSMUSG00000027111,ENSMUSG00000027665,ENSMUSG00000031628,ENSMUSG00000031834,ENSMUSG00000032487,ENSMUSG00000036390,ENSMUSG00000041417,ENSMUSG00000057329,ENSMUSG00000057367,ENSMUSG00000073802	1325
1	TRUE	0.00126	125	530	20	0.038	0.16	KEGG:04110	keg	43	Cell cycle	1	ENSMUSG00000002603,ENSMUSG00000015312,ENSMUSG00000016477,ENSMUSG00000018965,ENSMUSG00000018983,ENSMUSG00000020184,ENSMUSG00000021253,ENSMUSG00000021453,ENSMUSG00000022285,ENSMUSG00000022346,ENSMUSG00000026842,ENSMUSG00000026965,ENSMUSG00000028551,ENSMUSG00000029003,ENSMUSG00000029176,ENSMUSG00000031016,ENSMUSG00000032402,ENSMUSG00000036390,ENSMUSG00000051391,ENSMUSG00000073802	1325
1	TRUE	0.0363	57	530	9	0.017	0.158	KEGG:05134	keg	50	Legionellosis	1	ENSMUSG00000021025,ENSMUSG00000026029,ENSMUSG00000027995,ENSMUSG00000029380,ENSMUSG00000031628,ENSMUSG00000039005,ENSMUSG00000039193,ENSMUSG00000051439,ENSMUSG00000090877	1325
1	TRUE	0.022	144	530	18	0.034	0.125	KEGG:04910	keg	35	Insulin signaling pathway	1	ENSMUSG00000000628,ENSMUSG00000003123,ENSMUSG00000020027,ENSMUSG00000020190,ENSMUSG00000020612,ENSMUSG00000020792,ENSMUSG00000027665,ENSMUSG00000028156,ENSMUSG00000029513,ENSMUSG00000031834,ENSMUSG00000032737,ENSMUSG00000033059,ENSMUSG00000034801,ENSMUSG00000035027,ENSMUSG00000038037,ENSMUSG00000041237,ENSMUSG00000041417,ENSMUSG00000044167	1325
1	TRUE	0.0135	104	530	15	0.028	0.144	KEGG:04660	keg	29	T cell receptor signaling pathway	1	ENSMUSG00000016933,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000022781,ENSMUSG00000023947,ENSMUSG00000027544,ENSMUSG00000027665,ENSMUSG00000028191,ENSMUSG00000031284,ENSMUSG00000031834,ENSMUSG00000034801,ENSMUSG00000035027,ENSMUSG00000041417,ENSMUSG00000052684,ENSMUSG00000074923	1325
1	TRUE	0.0119	210	530	25	0.047	0.119	KEGG:05169	keg	12	Epstein-Barr virus infection	1	ENSMUSG00000000776,ENSMUSG00000004040,ENSMUSG00000005087,ENSMUSG00000008855,ENSMUSG00000016933,ENSMUSG00000018932,ENSMUSG00000018965,ENSMUSG00000019850,ENSMUSG00000020184,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000022285,ENSMUSG00000022346,ENSMUSG00000022414,ENSMUSG00000023947,ENSMUSG00000027665,ENSMUSG00000031834,ENSMUSG00000032175,ENSMUSG00000039191,ENSMUSG00000041417,ENSMUSG00000051391,ENSMUSG00000052684,ENSMUSG00000057329,ENSMUSG00000067148,ENSMUSG00000090877	1325
1	TRUE	0.00261	123	530	19	0.036	0.154	KEGG:04722	keg	47	Neurotrophin signaling pathway	1	ENSMUSG00000001847,ENSMUSG00000016933,ENSMUSG00000021025,ENSMUSG00000021754,ENSMUSG00000023947,ENSMUSG00000026842,ENSMUSG00000027665,ENSMUSG00000027859,ENSMUSG00000031714,ENSMUSG00000031834,ENSMUSG00000034801,ENSMUSG00000035027,ENSMUSG00000041417,ENSMUSG00000042594,ENSMUSG00000048756,ENSMUSG00000052684,ENSMUSG00000057329,ENSMUSG00000058638,ENSMUSG00000060477	1325
1	TRUE	6.33e-05	83	530	18	0.034	0.217	KEGG:01521	keg	57	EGFR tyrosine kinase inhibitor resistance	1	ENSMUSG00000004040,ENSMUSG00000007659,ENSMUSG00000016933,ENSMUSG00000018166,ENSMUSG00000023951,ENSMUSG00000027381,ENSMUSG00000027665,ENSMUSG00000027947,ENSMUSG00000028156,ENSMUSG00000029999,ENSMUSG00000031714,ENSMUSG00000031834,ENSMUSG00000034801,ENSMUSG00000035027,ENSMUSG00000041417,ENSMUSG00000048756,ENSMUSG00000054252,ENSMUSG00000057329	1325
1	TRUE	5.18e-05	150	530	26	0.049	0.173	KEGG:05224	keg	84	Breast cancer	1	ENSMUSG00000000126,ENSMUSG00000000142,ENSMUSG00000015312,ENSMUSG00000016477,ENSMUSG00000018983,ENSMUSG00000020888,ENSMUSG00000021250,ENSMUSG00000021453,ENSMUSG00000022346,ENSMUSG00000022528,ENSMUSG00000026923,ENSMUSG00000027276,ENSMUSG00000027665,ENSMUSG00000031834,ENSMUSG00000034801,ENSMUSG00000035027,ENSMUSG00000036390,ENSMUSG00000036856,ENSMUSG00000040289,ENSMUSG00000041417,ENSMUSG00000044674,ENSMUSG00000045005,ENSMUSG00000047604,ENSMUSG00000050288,ENSMUSG00000052684,ENSMUSG00000057967	1325
1	TRUE	8.2e-05	110	530	21	0.04	0.191	KEGG:05145	keg	22	Toxoplasmosis	1	ENSMUSG00000002603,ENSMUSG00000004040,ENSMUSG00000007659,ENSMUSG00000018932,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021253,ENSMUSG00000022414,ENSMUSG00000022965,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000027111,ENSMUSG00000027995,ENSMUSG00000031628,ENSMUSG00000032175,ENSMUSG00000038037,ENSMUSG00000039005,ENSMUSG00000046879,ENSMUSG00000057329,ENSMUSG00000057367,ENSMUSG00000090877	1325
1	TRUE	0.000236	137	530	23	0.043	0.168	KEGG:04210	keg	44	Apoptosis	1	ENSMUSG00000007659,ENSMUSG00000015312,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021453,ENSMUSG00000024521,ENSMUSG00000025408,ENSMUSG00000026029,ENSMUSG00000026031,ENSMUSG00000027381,ENSMUSG00000027665,ENSMUSG00000027859,ENSMUSG00000030560,ENSMUSG00000031628,ENSMUSG00000031834,ENSMUSG00000035027,ENSMUSG00000036390,ENSMUSG00000038612,ENSMUSG00000041417,ENSMUSG00000043091,ENSMUSG00000052684,ENSMUSG00000057329,ENSMUSG00000057367	1325
1	TRUE	8.82e-06	157	530	29	0.055	0.185	KEGG:04390	keg	56	Hippo signaling pathway	1	ENSMUSG00000000126,ENSMUSG00000000142,ENSMUSG00000002249,ENSMUSG00000002603,ENSMUSG00000007613,ENSMUSG00000018965,ENSMUSG00000019997,ENSMUSG00000020644,ENSMUSG00000020782,ENSMUSG00000020888,ENSMUSG00000021253,ENSMUSG00000022052,ENSMUSG00000022178,ENSMUSG00000022285,ENSMUSG00000022346,ENSMUSG00000025239,ENSMUSG00000025880,ENSMUSG00000027358,ENSMUSG00000029378,ENSMUSG00000031681,ENSMUSG00000032402,ENSMUSG00000036856,ENSMUSG00000042745,ENSMUSG00000044674,ENSMUSG00000045005,ENSMUSG00000048285,ENSMUSG00000050288,ENSMUSG00000051391,ENSMUSG00000057367	1325
1	TRUE	0.00467	73	530	13	0.025	0.178	KEGG:04917	keg	10	Prolactin signaling pathway	1	ENSMUSG00000004040,ENSMUSG00000018899,ENSMUSG00000020027,ENSMUSG00000021250,ENSMUSG00000027665,ENSMUSG00000031834,ENSMUSG00000032578,ENSMUSG00000034801,ENSMUSG00000035027,ENSMUSG00000037104,ENSMUSG00000038037,ENSMUSG00000041417,ENSMUSG00000048756	1325
1	TRUE	0.00605	41	530	9	0.017	0.22	KEGG:05219	keg	99	Bladder cancer	1	ENSMUSG00000016477,ENSMUSG00000018983,ENSMUSG00000020184,ENSMUSG00000022346,ENSMUSG00000023951,ENSMUSG00000024486,ENSMUSG00000035027,ENSMUSG00000040152,ENSMUSG00000054252	1325
1	TRUE	0.00931	217	530	26	0.049	0.12	KEGG:04810	keg	88	Regulation of actin cytoskeleton	1	ENSMUSG00000001507,ENSMUSG00000001847,ENSMUSG00000006304,ENSMUSG00000015533,ENSMUSG00000020689,ENSMUSG00000022781,ENSMUSG00000026755,ENSMUSG00000027087,ENSMUSG00000027111,ENSMUSG00000027665,ENSMUSG00000029528,ENSMUSG00000029684,ENSMUSG00000031284,ENSMUSG00000031511,ENSMUSG00000031834,ENSMUSG00000031861,ENSMUSG00000032470,ENSMUSG00000034801,ENSMUSG00000035027,ENSMUSG00000041417,ENSMUSG00000048376,ENSMUSG00000052397,ENSMUSG00000054252,ENSMUSG00000057967,ENSMUSG00000061353,ENSMUSG00000074923	1325
1	TRUE	0.0161	10	626	5	0.008	0.5	REAC:R-MMU-1250342	rea	51	PI3K events in ERBB4 signaling	1	ENSMUSG00000024486,ENSMUSG00000027665,ENSMUSG00000029377,ENSMUSG00000041417,ENSMUSG00000082361	1325
1	TRUE	0.0136	265	626	34	0.054	0.128	REAC:R-MMU-5683057	rea	33	MAPK family signaling cascades	1	ENSMUSG00000001847,ENSMUSG00000018166,ENSMUSG00000018909,ENSMUSG00000019960,ENSMUSG00000020689,ENSMUSG00000022781,ENSMUSG00000023266,ENSMUSG00000024486,ENSMUSG00000027351,ENSMUSG00000027947,ENSMUSG00000029195,ENSMUSG00000029377,ENSMUSG00000029440,ENSMUSG00000030134,ENSMUSG00000031284,ENSMUSG00000031530,ENSMUSG00000032175,ENSMUSG00000032413,ENSMUSG00000034765,ENSMUSG00000035027,ENSMUSG00000037239,ENSMUSG00000037887,ENSMUSG00000039384,ENSMUSG00000042688,ENSMUSG00000044167,ENSMUSG00000045664,ENSMUSG00000045671,ENSMUSG00000048756,ENSMUSG00000053716,ENSMUSG00000054252,ENSMUSG00000057967,ENSMUSG00000060216,ENSMUSG00000062232,ENSMUSG00000082361	1325
1	TRUE	0.0377	19	626	6	0.01	0.316	REAC:R-MMU-5635838	rea	63	Activation of SMO	1	ENSMUSG00000006538,ENSMUSG00000018909,ENSMUSG00000021466,ENSMUSG00000023000,ENSMUSG00000036555,ENSMUSG00000060216	1325
1	TRUE	0.0161	120	626	19	0.03	0.158	REAC:R-MMU-1630316	rea	38	Glycosaminoglycan metabolism	1	ENSMUSG00000001751,ENSMUSG00000005087,ENSMUSG00000010047,ENSMUSG00000010051,ENSMUSG00000013846,ENSMUSG00000017009,ENSMUSG00000017929,ENSMUSG00000020868,ENSMUSG00000021504,ENSMUSG00000027221,ENSMUSG00000031910,ENSMUSG00000032997,ENSMUSG00000034320,ENSMUSG00000036599,ENSMUSG00000039308,ENSMUSG00000042042,ENSMUSG00000047379,ENSMUSG00000051022,ENSMUSG00000070407	1325
1	TRUE	0.0498	9	626	4	0.006	0.444	REAC:R-MMU-1445148	rea	77	Translocation of GLUT4 to the plasma membrane	1	ENSMUSG00000008859,ENSMUSG00000018965,ENSMUSG00000022285,ENSMUSG00000051391	1325
1	TRUE	0.0498	36	626	8	0.013	0.222	REAC:R-MMU-5654696	rea	60	Downstream signaling of activated FGFR2	1	ENSMUSG00000016933,ENSMUSG00000023266,ENSMUSG00000027665,ENSMUSG00000029195,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000054252,ENSMUSG00000057967	1325
1	TRUE	0.0034	23	626	9	0.014	0.391	REAC:R-MMU-112409	rea	79	RAF-independent MAPK1/3 activation	1	ENSMUSG00000019960,ENSMUSG00000027947,ENSMUSG00000031530,ENSMUSG00000032175,ENSMUSG00000034765,ENSMUSG00000035027,ENSMUSG00000037887,ENSMUSG00000039384,ENSMUSG00000053716	1325
1	TRUE	0.0377	113	626	17	0.027	0.15	REAC:R-MMU-166016	rea	19	Toll Like Receptor 4 (TLR4) Cascade	1	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021754,ENSMUSG00000022414,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000031530,ENSMUSG00000032041,ENSMUSG00000039005,ENSMUSG00000051439,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000057367,ENSMUSG00000060477	1325
1	TRUE	0.0377	93	626	15	0.024	0.161	REAC:R-MMU-166166	rea	19	MyD88-independent TLR4 cascade 	2	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000022414,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000031530,ENSMUSG00000039005,ENSMUSG00000051439,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000057367,ENSMUSG00000060477	1325
1	TRUE	0.0377	93	626	15	0.024	0.161	REAC:R-MMU-937061	rea	19	TRIF(TICAM1)-mediated TLR4 signaling 	3	ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000022414,ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000031530,ENSMUSG00000039005,ENSMUSG00000051439,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000057367,ENSMUSG00000060477	1325
1	TRUE	0.0498	9	626	4	0.006	0.444	REAC:R-MMU-2562578	rea	19	TRIF-mediated programmed cell death	4	ENSMUSG00000025779,ENSMUSG00000026029,ENSMUSG00000039005,ENSMUSG00000051439	1325
1	TRUE	0.00209	389	626	50	0.08	0.129	REAC:R-MMU-9006934	rea	34	Signaling by Receptor Tyrosine Kinases	1	ENSMUSG00000001507,ENSMUSG00000001847,ENSMUSG00000004040,ENSMUSG00000004791,ENSMUSG00000007850,ENSMUSG00000015533,ENSMUSG00000016933,ENSMUSG00000018166,ENSMUSG00000019302,ENSMUSG00000019312,ENSMUSG00000019960,ENSMUSG00000020689,ENSMUSG00000022114,ENSMUSG00000022781,ENSMUSG00000023266,ENSMUSG00000023951,ENSMUSG00000024142,ENSMUSG00000024486,ENSMUSG00000024539,ENSMUSG00000026994,ENSMUSG00000027087,ENSMUSG00000027351,ENSMUSG00000027665,ENSMUSG00000027859,ENSMUSG00000028771,ENSMUSG00000029195,ENSMUSG00000029304,ENSMUSG00000029377,ENSMUSG00000029528,ENSMUSG00000030029,ENSMUSG00000031284,ENSMUSG00000031511,ENSMUSG00000031530,ENSMUSG00000031538,ENSMUSG00000031714,ENSMUSG00000031834,ENSMUSG00000036106,ENSMUSG00000037211,ENSMUSG00000040152,ENSMUSG00000041417,ENSMUSG00000042594,ENSMUSG00000044147,ENSMUSG00000044813,ENSMUSG00000045671,ENSMUSG00000051379,ENSMUSG00000053716,ENSMUSG00000054252,ENSMUSG00000057967,ENSMUSG00000061878,ENSMUSG00000082361	1325
