query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection	original.query.size
1	TRUE	0.00688	125	450	16	0.036	0.128	KEGG:04110	keg	33	Cell cycle	1	ENSMUSG00000006398,ENSMUSG00000015312,ENSMUSG00000016477,ENSMUSG00000018983,ENSMUSG00000020184,ENSMUSG00000021253,ENSMUSG00000021453,ENSMUSG00000022346,ENSMUSG00000026842,ENSMUSG00000028551,ENSMUSG00000031016,ENSMUSG00000032402,ENSMUSG00000036390,ENSMUSG00000039239,ENSMUSG00000051391,ENSMUSG00000073802	1133
1	TRUE	1.49e-07	90	450	22	0.049	0.244	KEGG:05210	keg	70	Colorectal cancer	1	ENSMUSG00000000142,ENSMUSG00000008859,ENSMUSG00000015312,ENSMUSG00000021250,ENSMUSG00000021253,ENSMUSG00000021453,ENSMUSG00000022346,ENSMUSG00000024521,ENSMUSG00000027381,ENSMUSG00000027665,ENSMUSG00000028698,ENSMUSG00000029377,ENSMUSG00000029378,ENSMUSG00000029999,ENSMUSG00000031628,ENSMUSG00000032402,ENSMUSG00000034801,ENSMUSG00000036390,ENSMUSG00000039239,ENSMUSG00000041417,ENSMUSG00000052684,ENSMUSG00000057329	1133
1	TRUE	1.56e-05	96	450	19	0.042	0.198	KEGG:05222	keg	66	Small cell lung cancer	1	ENSMUSG00000001507,ENSMUSG00000007659,ENSMUSG00000015312,ENSMUSG00000015533,ENSMUSG00000016477,ENSMUSG00000018983,ENSMUSG00000021025,ENSMUSG00000021453,ENSMUSG00000022346,ENSMUSG00000027087,ENSMUSG00000027111,ENSMUSG00000027665,ENSMUSG00000028698,ENSMUSG00000031628,ENSMUSG00000032487,ENSMUSG00000036390,ENSMUSG00000041417,ENSMUSG00000057329,ENSMUSG00000073802	1133
1	TRUE	0.0471	107	450	12	0.027	0.112	KEGG:05146	keg	73	Amoebiasis	1	ENSMUSG00000018916,ENSMUSG00000021253,ENSMUSG00000027665,ENSMUSG00000027995,ENSMUSG00000028698,ENSMUSG00000031628,ENSMUSG00000039005,ENSMUSG00000039239,ENSMUSG00000041417,ENSMUSG00000051439,ENSMUSG00000052688,ENSMUSG00000060147	1133
1	TRUE	0.000196	87	450	16	0.036	0.184	KEGG:04012	keg	21	ErbB signaling pathway	1	ENSMUSG00000022346,ENSMUSG00000024486,ENSMUSG00000026596,ENSMUSG00000026842,ENSMUSG00000027665,ENSMUSG00000028698,ENSMUSG00000029377,ENSMUSG00000029378,ENSMUSG00000029999,ENSMUSG00000031714,ENSMUSG00000034801,ENSMUSG00000041417,ENSMUSG00000042626,ENSMUSG00000052684,ENSMUSG00000074923,ENSMUSG00000082361	1133
1	TRUE	0.000153	145	450	22	0.049	0.152	KEGG:05418	keg	19	Fluid shear stress and atherosclerosis	1	ENSMUSG00000003308,ENSMUSG00000005413,ENSMUSG00000015839,ENSMUSG00000017009,ENSMUSG00000020592,ENSMUSG00000020623,ENSMUSG00000020689,ENSMUSG00000021250,ENSMUSG00000021367,ENSMUSG00000023951,ENSMUSG00000027087,ENSMUSG00000027665,ENSMUSG00000027962,ENSMUSG00000028698,ENSMUSG00000030341,ENSMUSG00000031538,ENSMUSG00000035385,ENSMUSG00000037405,ENSMUSG00000041417,ENSMUSG00000052684,ENSMUSG00000057329,ENSMUSG00000074743	1133
1	TRUE	0.0298	150	450	16	0.036	0.107	KEGG:04310	keg	43	Wnt signaling pathway	1	ENSMUSG00000000126,ENSMUSG00000000142,ENSMUSG00000005124,ENSMUSG00000020888,ENSMUSG00000022346,ENSMUSG00000024912,ENSMUSG00000027544,ENSMUSG00000032402,ENSMUSG00000036856,ENSMUSG00000036904,ENSMUSG00000044674,ENSMUSG00000045005,ENSMUSG00000047604,ENSMUSG00000050288,ENSMUSG00000052684,ENSMUSG00000067199	1133
1	TRUE	2.69e-06	102	450	21	0.047	0.206	KEGG:04933	keg	61	AGE-RAGE signaling pathway in diabetic complications	1	ENSMUSG00000004040,ENSMUSG00000020937,ENSMUSG00000021253,ENSMUSG00000021367,ENSMUSG00000023951,ENSMUSG00000024014,ENSMUSG00000027665,ENSMUSG00000027962,ENSMUSG00000028128,ENSMUSG00000028698,ENSMUSG00000031628,ENSMUSG00000032402,ENSMUSG00000035385,ENSMUSG00000037405,ENSMUSG00000038418,ENSMUSG00000039239,ENSMUSG00000041417,ENSMUSG00000044167,ENSMUSG00000052684,ENSMUSG00000057329,ENSMUSG00000074743	1133
1	TRUE	4.47e-05	77	450	16	0.036	0.208	KEGG:05212	keg	10	Pancreatic cancer	1	ENSMUSG00000004040,ENSMUSG00000007659,ENSMUSG00000008859,ENSMUSG00000015312,ENSMUSG00000016477,ENSMUSG00000018983,ENSMUSG00000021253,ENSMUSG00000021453,ENSMUSG00000023951,ENSMUSG00000027665,ENSMUSG00000028698,ENSMUSG00000029999,ENSMUSG00000032402,ENSMUSG00000036390,ENSMUSG00000039239,ENSMUSG00000041417	1133
1	TRUE	0.00666	59	450	10	0.022	0.169	KEGG:05213	keg	65	Endometrial cancer	1	ENSMUSG00000000142,ENSMUSG00000015312,ENSMUSG00000021453,ENSMUSG00000022346,ENSMUSG00000027665,ENSMUSG00000028698,ENSMUSG00000034801,ENSMUSG00000036390,ENSMUSG00000041417,ENSMUSG00000048756	1133
1	TRUE	0.0194	117	450	14	0.031	0.12	KEGG:04919	keg	71	Thyroid hormone signaling pathway	1	ENSMUSG00000020184,ENSMUSG00000020689,ENSMUSG00000020937,ENSMUSG00000021109,ENSMUSG00000022346,ENSMUSG00000026923,ENSMUSG00000027087,ENSMUSG00000027665,ENSMUSG00000028645,ENSMUSG00000028698,ENSMUSG00000034297,ENSMUSG00000036856,ENSMUSG00000041417,ENSMUSG00000044167	1133
1	TRUE	1.24e-07	184	450	33	0.073	0.179	KEGG:05202	keg	14	Transcriptional misregulation in cancer	1	ENSMUSG00000000134,ENSMUSG00000000385,ENSMUSG00000007659,ENSMUSG00000013089,ENSMUSG00000015312,ENSMUSG00000018916,ENSMUSG00000019960,ENSMUSG00000020167,ENSMUSG00000020184,ENSMUSG00000020427,ENSMUSG00000020644,ENSMUSG00000021453,ENSMUSG00000022346,ENSMUSG00000022508,ENSMUSG00000022952,ENSMUSG00000024947,ENSMUSG00000025408,ENSMUSG00000026436,ENSMUSG00000028551,ENSMUSG00000030717,ENSMUSG00000031538,ENSMUSG00000034460,ENSMUSG00000034663,ENSMUSG00000034957,ENSMUSG00000036390,ENSMUSG00000037876,ENSMUSG00000037992,ENSMUSG00000044167,ENSMUSG00000051439,ENSMUSG00000055435,ENSMUSG00000055866,ENSMUSG00000056501,ENSMUSG00000056758	1133
1	TRUE	0.0235	84	450	11	0.024	0.131	KEGG:04512	keg	80	ECM-receptor interaction	1	ENSMUSG00000001507,ENSMUSG00000005087,ENSMUSG00000015533,ENSMUSG00000017009,ENSMUSG00000020592,ENSMUSG00000020689,ENSMUSG00000026971,ENSMUSG00000027087,ENSMUSG00000027111,ENSMUSG00000029304,ENSMUSG00000040152	1133
1	TRUE	0.0324	178	450	18	0.04	0.101	KEGG:05152	keg	94	Tuberculosis	1	ENSMUSG00000019302,ENSMUSG00000021253,ENSMUSG00000022965,ENSMUSG00000022969,ENSMUSG00000026029,ENSMUSG00000027995,ENSMUSG00000028191,ENSMUSG00000028680,ENSMUSG00000030341,ENSMUSG00000031628,ENSMUSG00000032041,ENSMUSG00000032688,ENSMUSG00000039005,ENSMUSG00000039239,ENSMUSG00000051439,ENSMUSG00000056501,ENSMUSG00000057329,ENSMUSG00000060477	1133
1	TRUE	0.00205	99	450	15	0.033	0.152	KEGG:05215	keg	29	Prostate cancer	1	ENSMUSG00000000385,ENSMUSG00000013089,ENSMUSG00000016477,ENSMUSG00000018983,ENSMUSG00000020184,ENSMUSG00000021025,ENSMUSG00000027665,ENSMUSG00000028698,ENSMUSG00000029999,ENSMUSG00000031538,ENSMUSG00000034801,ENSMUSG00000041417,ENSMUSG00000044167,ENSMUSG00000053007,ENSMUSG00000057329	1133
1	TRUE	2.99e-12	116	450	32	0.071	0.276	KEGG:04668	keg	48	TNF signaling pathway	1	ENSMUSG00000000957,ENSMUSG00000018899,ENSMUSG00000018916,ENSMUSG00000018932,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021367,ENSMUSG00000021408,ENSMUSG00000022414,ENSMUSG00000026029,ENSMUSG00000026031,ENSMUSG00000026166,ENSMUSG00000027276,ENSMUSG00000027665,ENSMUSG00000027962,ENSMUSG00000028599,ENSMUSG00000028698,ENSMUSG00000029380,ENSMUSG00000030341,ENSMUSG00000031628,ENSMUSG00000031712,ENSMUSG00000031778,ENSMUSG00000032487,ENSMUSG00000034394,ENSMUSG00000035385,ENSMUSG00000037405,ENSMUSG00000041417,ENSMUSG00000052684,ENSMUSG00000052837,ENSMUSG00000053007,ENSMUSG00000056501	1133
1	TRUE	0.00875	217	450	23	0.051	0.106	KEGG:04810	keg	86	Regulation of actin cytoskeleton	1	ENSMUSG00000001507,ENSMUSG00000006304,ENSMUSG00000015533,ENSMUSG00000020689,ENSMUSG00000021990,ENSMUSG00000026971,ENSMUSG00000027087,ENSMUSG00000027111,ENSMUSG00000027665,ENSMUSG00000028698,ENSMUSG00000029528,ENSMUSG00000029684,ENSMUSG00000031511,ENSMUSG00000031861,ENSMUSG00000032470,ENSMUSG00000034801,ENSMUSG00000041417,ENSMUSG00000048376,ENSMUSG00000052397,ENSMUSG00000054252,ENSMUSG00000057967,ENSMUSG00000061353,ENSMUSG00000074923	1133
1	TRUE	0.000348	64	450	13	0.029	0.203	KEGG:05217	keg	41	Basal cell carcinoma	1	ENSMUSG00000000126,ENSMUSG00000000142,ENSMUSG00000015312,ENSMUSG00000020888,ENSMUSG00000021453,ENSMUSG00000021466,ENSMUSG00000027358,ENSMUSG00000036390,ENSMUSG00000036856,ENSMUSG00000036904,ENSMUSG00000044674,ENSMUSG00000045005,ENSMUSG00000050288	1133
1	TRUE	0.0376	103	450	12	0.027	0.117	KEGG:05231	keg	100	Choline metabolism in cancer	1	ENSMUSG00000021109,ENSMUSG00000021250,ENSMUSG00000024843,ENSMUSG00000027665,ENSMUSG00000028517,ENSMUSG00000028698,ENSMUSG00000029684,ENSMUSG00000034801,ENSMUSG00000041417,ENSMUSG00000052684,ENSMUSG00000057193,ENSMUSG00000070738	1133
1	TRUE	0.00699	103	450	14	0.031	0.136	KEGG:04659	keg	79	Th17 cell differentiation	1	ENSMUSG00000004040,ENSMUSG00000015619,ENSMUSG00000019256,ENSMUSG00000021025,ENSMUSG00000021109,ENSMUSG00000021250,ENSMUSG00000022952,ENSMUSG00000022965,ENSMUSG00000023947,ENSMUSG00000027544,ENSMUSG00000030748,ENSMUSG00000032402,ENSMUSG00000037992,ENSMUSG00000052684	1133
1	TRUE	0.00194	251	450	28	0.062	0.112	KEGG:05163	keg	6	Human cytomegalovirus infection	1	ENSMUSG00000004040,ENSMUSG00000016477,ENSMUSG00000018983,ENSMUSG00000020115,ENSMUSG00000020184,ENSMUSG00000020623,ENSMUSG00000020689,ENSMUSG00000021025,ENSMUSG00000021408,ENSMUSG00000022346,ENSMUSG00000022969,ENSMUSG00000023951,ENSMUSG00000024349,ENSMUSG00000026029,ENSMUSG00000027087,ENSMUSG00000027544,ENSMUSG00000027665,ENSMUSG00000028698,ENSMUSG00000029528,ENSMUSG00000030341,ENSMUSG00000031628,ENSMUSG00000031778,ENSMUSG00000032487,ENSMUSG00000034801,ENSMUSG00000035385,ENSMUSG00000041417,ENSMUSG00000053007,ENSMUSG00000061353	1133
1	TRUE	0.0132	66	450	10	0.022	0.152	KEGG:05140	keg	63	Leishmaniasis	1	ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021253,ENSMUSG00000022414,ENSMUSG00000022965,ENSMUSG00000027995,ENSMUSG00000032487,ENSMUSG00000039005,ENSMUSG00000039239,ENSMUSG00000052684	1133
1	TRUE	0.0014	47	450	10	0.022	0.213	KEGG:05144	keg	89	Malaria	1	ENSMUSG00000020592,ENSMUSG00000021253,ENSMUSG00000027962,ENSMUSG00000027995,ENSMUSG00000035385,ENSMUSG00000037405,ENSMUSG00000037706,ENSMUSG00000039005,ENSMUSG00000039239,ENSMUSG00000040152	1133
1	TRUE	0.00042	114	450	18	0.04	0.158	KEGG:04625	keg	91	C-type lectin receptor signaling pathway	1	ENSMUSG00000018899,ENSMUSG00000020184,ENSMUSG00000021025,ENSMUSG00000026029,ENSMUSG00000027544,ENSMUSG00000027665,ENSMUSG00000028191,ENSMUSG00000028680,ENSMUSG00000028698,ENSMUSG00000032470,ENSMUSG00000032487,ENSMUSG00000032688,ENSMUSG00000033730,ENSMUSG00000037868,ENSMUSG00000040033,ENSMUSG00000041417,ENSMUSG00000042349,ENSMUSG00000052684	1133
1	TRUE	0.000986	167	450	22	0.049	0.132	KEGG:04630	keg	45	JAK-STAT signaling pathway	1	ENSMUSG00000004040,ENSMUSG00000007659,ENSMUSG00000018916,ENSMUSG00000020027,ENSMUSG00000022346,ENSMUSG00000022965,ENSMUSG00000022969,ENSMUSG00000024014,ENSMUSG00000027665,ENSMUSG00000028698,ENSMUSG00000030748,ENSMUSG00000031712,ENSMUSG00000032578,ENSMUSG00000034394,ENSMUSG00000034801,ENSMUSG00000037104,ENSMUSG00000038037,ENSMUSG00000038612,ENSMUSG00000040033,ENSMUSG00000041417,ENSMUSG00000057329,ENSMUSG00000063558	1133
1	TRUE	8.05e-06	157	450	26	0.058	0.166	KEGG:04390	keg	25	Hippo signaling pathway	1	ENSMUSG00000000126,ENSMUSG00000000142,ENSMUSG00000002249,ENSMUSG00000019997,ENSMUSG00000020644,ENSMUSG00000020782,ENSMUSG00000020888,ENSMUSG00000021253,ENSMUSG00000022178,ENSMUSG00000022346,ENSMUSG00000022676,ENSMUSG00000025239,ENSMUSG00000025880,ENSMUSG00000027358,ENSMUSG00000029370,ENSMUSG00000029378,ENSMUSG00000032402,ENSMUSG00000036856,ENSMUSG00000036904,ENSMUSG00000039239,ENSMUSG00000042745,ENSMUSG00000044674,ENSMUSG00000045005,ENSMUSG00000048285,ENSMUSG00000050288,ENSMUSG00000051391	1133
1	TRUE	0.00142	85	450	14	0.031	0.165	KEGG:04350	keg	1	TGF-beta signaling pathway	1	ENSMUSG00000000532,ENSMUSG00000007872,ENSMUSG00000020644,ENSMUSG00000021253,ENSMUSG00000022346,ENSMUSG00000025880,ENSMUSG00000027358,ENSMUSG00000032402,ENSMUSG00000036867,ENSMUSG00000039239,ENSMUSG00000040152,ENSMUSG00000042745,ENSMUSG00000047407,ENSMUSG00000073802	1133
1	TRUE	0.0266	135	450	15	0.033	0.111	KEGG:05160	keg	67	Hepatitis C	1	ENSMUSG00000004040,ENSMUSG00000018899,ENSMUSG00000020115,ENSMUSG00000021025,ENSMUSG00000021408,ENSMUSG00000027665,ENSMUSG00000028698,ENSMUSG00000030341,ENSMUSG00000034801,ENSMUSG00000037706,ENSMUSG00000040033,ENSMUSG00000041417,ENSMUSG00000042349,ENSMUSG00000047230,ENSMUSG00000047501	1133
1	TRUE	6.97e-07	206	450	33	0.073	0.16	KEGG:05205	keg	12	Proteoglycans in cancer	1	ENSMUSG00000000126,ENSMUSG00000004040,ENSMUSG00000005087,ENSMUSG00000015533,ENSMUSG00000017009,ENSMUSG00000020184,ENSMUSG00000020592,ENSMUSG00000020689,ENSMUSG00000021109,ENSMUSG00000021466,ENSMUSG00000022346,ENSMUSG00000023951,ENSMUSG00000024486,ENSMUSG00000027087,ENSMUSG00000027665,ENSMUSG00000027995,ENSMUSG00000028698,ENSMUSG00000029528,ENSMUSG00000031628,ENSMUSG00000031714,ENSMUSG00000032470,ENSMUSG00000034801,ENSMUSG00000036856,ENSMUSG00000036904,ENSMUSG00000039005,ENSMUSG00000039239,ENSMUSG00000040152,ENSMUSG00000041417,ENSMUSG00000044674,ENSMUSG00000045005,ENSMUSG00000046223,ENSMUSG00000050288,ENSMUSG00000052397	1133
1	TRUE	0.00105	102	450	16	0.036	0.157	KEGG:05142	keg	44	Chagas disease (American trypanosomiasis)	1	ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021253,ENSMUSG00000022965,ENSMUSG00000026029,ENSMUSG00000026031,ENSMUSG00000027665,ENSMUSG00000027995,ENSMUSG00000028698,ENSMUSG00000030341,ENSMUSG00000032402,ENSMUSG00000035385,ENSMUSG00000039005,ENSMUSG00000039239,ENSMUSG00000041417,ENSMUSG00000052684	1133
1	TRUE	9.39e-08	280	450	43	0.096	0.154	KEGG:05166	keg	38	Human T-cell leukemia virus 1 infection	1	ENSMUSG00000000126,ENSMUSG00000006398,ENSMUSG00000007659,ENSMUSG00000016477,ENSMUSG00000018916,ENSMUSG00000018983,ENSMUSG00000020167,ENSMUSG00000020888,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021253,ENSMUSG00000021469,ENSMUSG00000021754,ENSMUSG00000022346,ENSMUSG00000022895,ENSMUSG00000024912,ENSMUSG00000026436,ENSMUSG00000026628,ENSMUSG00000027544,ENSMUSG00000027665,ENSMUSG00000027962,ENSMUSG00000028211,ENSMUSG00000028551,ENSMUSG00000028645,ENSMUSG00000028698,ENSMUSG00000030341,ENSMUSG00000031712,ENSMUSG00000032402,ENSMUSG00000032470,ENSMUSG00000036856,ENSMUSG00000036904,ENSMUSG00000037405,ENSMUSG00000037868,ENSMUSG00000038418,ENSMUSG00000039239,ENSMUSG00000041417,ENSMUSG00000044674,ENSMUSG00000045005,ENSMUSG00000048450,ENSMUSG00000050288,ENSMUSG00000052684,ENSMUSG00000059743,ENSMUSG00000073802	1133
1	TRUE	0.00196	68	450	12	0.027	0.176	KEGG:05223	keg	54	Non-small cell lung cancer	1	ENSMUSG00000004040,ENSMUSG00000015312,ENSMUSG00000016477,ENSMUSG00000018983,ENSMUSG00000021453,ENSMUSG00000027665,ENSMUSG00000028698,ENSMUSG00000029999,ENSMUSG00000034801,ENSMUSG00000036390,ENSMUSG00000041417,ENSMUSG00000048756	1133
1	TRUE	0.0132	88	450	12	0.027	0.136	KEGG:04658	keg	96	Th1 and Th2 cell differentiation	1	ENSMUSG00000015619,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000022965,ENSMUSG00000023947,ENSMUSG00000026923,ENSMUSG00000027276,ENSMUSG00000027544,ENSMUSG00000030748,ENSMUSG00000039191,ENSMUSG00000052684,ENSMUSG00000055435	1133
1	TRUE	0.00271	71	450	12	0.027	0.169	KEGG:04662	keg	24	B cell receptor signaling pathway	1	ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000023947,ENSMUSG00000027544,ENSMUSG00000027665,ENSMUSG00000028191,ENSMUSG00000028698,ENSMUSG00000032688,ENSMUSG00000034801,ENSMUSG00000037706,ENSMUSG00000041417,ENSMUSG00000052684	1133
1	TRUE	0.0156	176	450	19	0.042	0.108	KEGG:04360	keg	58	Axon guidance	1	ENSMUSG00000001227,ENSMUSG00000005958,ENSMUSG00000006445,ENSMUSG00000019647,ENSMUSG00000021466,ENSMUSG00000026842,ENSMUSG00000027200,ENSMUSG00000027544,ENSMUSG00000027665,ENSMUSG00000027954,ENSMUSG00000028040,ENSMUSG00000028698,ENSMUSG00000029710,ENSMUSG00000030539,ENSMUSG00000036856,ENSMUSG00000041417,ENSMUSG00000054855,ENSMUSG00000061353,ENSMUSG00000074923	1133
1	TRUE	2.11e-06	146	450	26	0.058	0.178	KEGG:05161	keg	76	Hepatitis B	1	ENSMUSG00000004040,ENSMUSG00000016477,ENSMUSG00000018983,ENSMUSG00000020115,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021253,ENSMUSG00000021754,ENSMUSG00000022346,ENSMUSG00000026029,ENSMUSG00000027544,ENSMUSG00000027665,ENSMUSG00000027995,ENSMUSG00000028698,ENSMUSG00000031628,ENSMUSG00000032041,ENSMUSG00000033730,ENSMUSG00000037868,ENSMUSG00000039005,ENSMUSG00000039239,ENSMUSG00000040033,ENSMUSG00000041417,ENSMUSG00000042349,ENSMUSG00000052684,ENSMUSG00000053007,ENSMUSG00000057329	1133
1	TRUE	0.0026	182	450	22	0.049	0.121	KEGG:04218	keg	34	Cellular senescence	1	ENSMUSG00000008730,ENSMUSG00000015312,ENSMUSG00000016477,ENSMUSG00000018932,ENSMUSG00000018983,ENSMUSG00000020184,ENSMUSG00000020427,ENSMUSG00000020623,ENSMUSG00000021253,ENSMUSG00000021453,ENSMUSG00000022346,ENSMUSG00000027544,ENSMUSG00000027665,ENSMUSG00000028698,ENSMUSG00000032402,ENSMUSG00000032470,ENSMUSG00000036390,ENSMUSG00000039239,ENSMUSG00000041417,ENSMUSG00000044167,ENSMUSG00000048756,ENSMUSG00000073802	1133
1	TRUE	0.05	36	530	7	0.013	0.194	REAC:R-MMU-5654696	rea	69	Downstream signaling of activated FGFR2	1	ENSMUSG00000023266,ENSMUSG00000027665,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000042626,ENSMUSG00000054252,ENSMUSG00000057967	1133
1	TRUE	0.05	6	530	3	0.006	0.5	REAC:R-MMU-8851907	rea	77	MET activates PI3K/AKT signaling	1	ENSMUSG00000027665,ENSMUSG00000031714,ENSMUSG00000041417	1133
1	TRUE	0.05	65	530	10	0.019	0.154	REAC:R-MMU-448424	rea	64	Interleukin-17 signaling	1	ENSMUSG00000002897,ENSMUSG00000018932,ENSMUSG00000019960,ENSMUSG00000020623,ENSMUSG00000021250,ENSMUSG00000022414,ENSMUSG00000031530,ENSMUSG00000052684,ENSMUSG00000053716,ENSMUSG00000060477	1133
1	TRUE	0.038	10	530	4	0.008	0.4	REAC:R-MMU-5218900	rea	51	CASP8 activity is inhibited	1	ENSMUSG00000021408,ENSMUSG00000022074,ENSMUSG00000026029,ENSMUSG00000026031	1133
1	TRUE	0.05	36	530	7	0.013	0.194	REAC:R-MMU-5654716	rea	83	Downstream signaling of activated FGFR4	1	ENSMUSG00000023266,ENSMUSG00000027665,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000042626,ENSMUSG00000054252,ENSMUSG00000057967	1133
1	TRUE	0.0271	21	530	6	0.011	0.286	REAC:R-MMU-3000171	rea	32	Non-integrin membrane-ECM interactions	1	ENSMUSG00000015533,ENSMUSG00000017009,ENSMUSG00000020592,ENSMUSG00000020689,ENSMUSG00000027087,ENSMUSG00000027111	1133
1	TRUE	0.00694	15	530	6	0.011	0.4	REAC:R-MMU-3000170	rea	32	Syndecan interactions	2	ENSMUSG00000015533,ENSMUSG00000017009,ENSMUSG00000020592,ENSMUSG00000020689,ENSMUSG00000027087,ENSMUSG00000027111	1133
1	TRUE	0.0214	172	530	21	0.04	0.122	REAC:R-MMU-2559583	rea	22	Cellular Senescence	1	ENSMUSG00000000085,ENSMUSG00000018476,ENSMUSG00000018932,ENSMUSG00000020184,ENSMUSG00000020623,ENSMUSG00000021250,ENSMUSG00000022702,ENSMUSG00000022895,ENSMUSG00000025577,ENSMUSG00000025578,ENSMUSG00000028551,ENSMUSG00000028796,ENSMUSG00000036893,ENSMUSG00000039989,ENSMUSG00000042745,ENSMUSG00000049932,ENSMUSG00000052684,ENSMUSG00000056501,ENSMUSG00000056758,ENSMUSG00000073802,ENSMUSG00000089715	1133
1	TRUE	0.0471	18	530	5	0.009	0.278	REAC:R-MMU-2559585	rea	22	Oncogene Induced Senescence	2	ENSMUSG00000020184,ENSMUSG00000022895,ENSMUSG00000028551,ENSMUSG00000042745,ENSMUSG00000073802	1133
1	TRUE	0.0271	107	530	15	0.028	0.14	REAC:R-MMU-2559580	rea	22	Oxidative Stress Induced Senescence	2	ENSMUSG00000000085,ENSMUSG00000018476,ENSMUSG00000018932,ENSMUSG00000020184,ENSMUSG00000020623,ENSMUSG00000021250,ENSMUSG00000025577,ENSMUSG00000025578,ENSMUSG00000028551,ENSMUSG00000028796,ENSMUSG00000039989,ENSMUSG00000049932,ENSMUSG00000052684,ENSMUSG00000073802,ENSMUSG00000089715	1133
1	TRUE	0.00224	389	530	42	0.079	0.108	REAC:R-MMU-9006934	rea	37	Signaling by Receptor Tyrosine Kinases	1	ENSMUSG00000001507,ENSMUSG00000004040,ENSMUSG00000004791,ENSMUSG00000015533,ENSMUSG00000019302,ENSMUSG00000019312,ENSMUSG00000019960,ENSMUSG00000020689,ENSMUSG00000022114,ENSMUSG00000023266,ENSMUSG00000023951,ENSMUSG00000024486,ENSMUSG00000026994,ENSMUSG00000027087,ENSMUSG00000027351,ENSMUSG00000027665,ENSMUSG00000027859,ENSMUSG00000028698,ENSMUSG00000028771,ENSMUSG00000029304,ENSMUSG00000029377,ENSMUSG00000029528,ENSMUSG00000030029,ENSMUSG00000031511,ENSMUSG00000031530,ENSMUSG00000031538,ENSMUSG00000031714,ENSMUSG00000036106,ENSMUSG00000037211,ENSMUSG00000040152,ENSMUSG00000041417,ENSMUSG00000042594,ENSMUSG00000042626,ENSMUSG00000044147,ENSMUSG00000044813,ENSMUSG00000045671,ENSMUSG00000047414,ENSMUSG00000051379,ENSMUSG00000053716,ENSMUSG00000054252,ENSMUSG00000057967,ENSMUSG00000082361	1133
1	TRUE	0.0354	49	530	9	0.017	0.184	REAC:R-MMU-1227986	rea	37	Signaling by ERBB2	2	ENSMUSG00000019312,ENSMUSG00000024486,ENSMUSG00000027665,ENSMUSG00000028771,ENSMUSG00000029377,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000042626,ENSMUSG00000082361	1133
1	TRUE	0.00843	16	530	6	0.011	0.375	REAC:R-MMU-1963642	rea	37	PI3K events in ERBB2 signaling	3	ENSMUSG00000024486,ENSMUSG00000027665,ENSMUSG00000029377,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000082361	1133
1	TRUE	0.0403	17	530	5	0.009	0.294	REAC:R-MMU-1250196	rea	37	SHC1 events in ERBB2 signaling	3	ENSMUSG00000024486,ENSMUSG00000028771,ENSMUSG00000029377,ENSMUSG00000042626,ENSMUSG00000082361	1133
1	TRUE	0.00478	41	530	10	0.019	0.244	REAC:R-MMU-177929	rea	37	Signaling by EGFR	2	ENSMUSG00000022114,ENSMUSG00000027665,ENSMUSG00000028771,ENSMUSG00000029528,ENSMUSG00000030029,ENSMUSG00000031511,ENSMUSG00000031714,ENSMUSG00000037211,ENSMUSG00000041417,ENSMUSG00000042626	1133
1	TRUE	0.0471	11	530	4	0.008	0.364	REAC:R-MMU-180292	rea	37	GAB1 signalosome	3	ENSMUSG00000027665,ENSMUSG00000029528,ENSMUSG00000031714,ENSMUSG00000041417	1133
1	TRUE	0.026	84	530	13	0.025	0.155	REAC:R-MMU-190236	rea	37	Signaling by FGFR	2	ENSMUSG00000022114,ENSMUSG00000023266,ENSMUSG00000026994,ENSMUSG00000027351,ENSMUSG00000027665,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000042626,ENSMUSG00000045671,ENSMUSG00000047414,ENSMUSG00000051379,ENSMUSG00000054252,ENSMUSG00000057967	1133
1	TRUE	0.00439	56	530	12	0.023	0.214	REAC:R-MMU-5654736	rea	37	Signaling by FGFR1	3	ENSMUSG00000022114,ENSMUSG00000023266,ENSMUSG00000027351,ENSMUSG00000027665,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000042626,ENSMUSG00000045671,ENSMUSG00000047414,ENSMUSG00000051379,ENSMUSG00000054252,ENSMUSG00000057967	1133
1	TRUE	0.0119	39	530	9	0.017	0.231	REAC:R-MMU-5654687	rea	37	Downstream signaling of activated FGFR1	4	ENSMUSG00000023266,ENSMUSG00000027665,ENSMUSG00000031714,ENSMUSG00000041417,ENSMUSG00000042626,ENSMUSG00000047414,ENSMUSG00000051379,ENSMUSG00000054252,ENSMUSG00000057967	1133
