ID	baseMean	log2FoldChange_x_WPIonly_vs_WPIHXB	lfcSE_x_WPIonly_vs_WPIHXB	stat_x_WPIonly_vs_WPIHXB	pvalue_x_WPIonly_vs_WPIHXB	padj_x_WPIonly_vs_WPIHXB	filter	filter1	gene_name
ENSG00000106733	390.827197163351	-0.49649854648875	0.179548484471298	-2.76526169491627	0.0056877146021826	0.0479705027707381	1	DE	NMRK1
ENSG00000106780	1258.74952507921	-0.615669165145318	0.183284718511847	-3.35908618102017	0.000782006756983508	0.0123094742794217	1	DE	MEGF9
ENSG00000106809	888.512384214081	-0.580040894934551	0.158374140896577	-3.66247224231722	0.000249792826733909	0.00548972446965138	1	DE	OGN
ENSG00000106829	1564.51972748082	-0.860326614395293	0.181125623747999	-4.74988903608839	2.0352829669505e-06	0.000130820154553529	1	DE	TLE4
ENSG00000106868	494.13339773743	-0.508238452641191	0.179910109171391	-2.82495772462135	0.00472868545717236	0.0424361408590276	1	DE	SUSD1
ENSG00000106948	4125.53551761583	-0.778168768177793	0.19736630637063	-3.942764003074	8.05479066693987e-05	0.00236592149570803	1	DE	AKNA
ENSG00000107140	1779.46894168303	-0.781251442132687	0.217336447966491	-3.59466370892903	0.000324810854378196	0.00658277618068318	1	DE	TESK1
ENSG00000107263	4793.66601110206	-0.685910891958385	0.191197193522534	-3.58745271999794	0.000333924257973844	0.00667066898698855	1	DE	RAPGEF1
ENSG00000107485	3829.50425018289	-0.990355216903146	0.166965589607502	-5.93149294552994	3.00192463330066e-09	5.55609231527286e-07	1	DE	GATA3
ENSG00000107742	1117.09345937275	-1.09324132260006	0.233855126404158	-4.67486575731795	2.94145963375429e-06	0.000177202756446013	1	DE	SPOCK2
ENSG00000107815	1173.68157036312	0.703930794341402	0.214918979157014	3.27533099730168	0.00105538239565239	0.0151671957061685	1	DE	C10orf2
ENSG00000107833	1585.91802940072	1.13438512349719	0.232740271216856	4.87403884839604	1.09339473865855e-06	8.06393183100443e-05	1	DE	NPM3
ENSG00000107882	839.159062223506	-0.476854518978492	0.171924057279709	-2.77363462986848	0.00554338980124033	0.0472716424785919	1	DE	SUFU
ENSG00000107902	328.206384235505	0.681898393884611	0.218400226460552	3.12224215576891	0.00179479245003356	0.0220044705645774	1	DE	LHPP
ENSG00000107937	3774.83012276503	0.747170870807978	0.227048158241985	3.29080348677241	0.000999016754161086	0.0146160908356406	1	DE	GTPBP4
ENSG00000107960	736.163292255639	0.501573662479487	0.167165612150771	3.00045958032985	0.00269572528960959	0.0292455733749877	1	DE	OBFC1
ENSG00000107968	103.69309180886	-1.3497689357061	0.435747247852678	-3.0975960085982	0.00195097189323181	0.023287358371272	1	DE	MAP3K8
ENSG00000108106	6332.30687001522	0.730719326523545	0.251778441566139	2.90223150949004	0.00370514613257897	0.0359998341373447	1	DE	UBE2S
ENSG00000108175	3067.31173002049	-0.913941841785397	0.214082328428843	-4.26911388946881	1.9625105032173e-05	0.000810432428774843	1	DE	ZMIZ1
ENSG00000108219	2851.22465438484	-0.736531332571719	0.210553727024982	-3.49806836943014	0.000468640979360875	0.00857890715402685	1	DE	TSPAN14
ENSG00000108370	143.213000383373	-0.77216968045328	0.262824544609842	-2.9379663973148	0.0033037282956695	0.0337206232127856	1	DE	RGS9
ENSG00000108474	351.14249217261	0.784858968712886	0.182573596627439	4.29886348963412	1.7167616602341e-05	0.000736431147451024	1	DE	PIGL
ENSG00000108557	2278.50682713798	-0.525039027698097	0.189489236334319	-2.77081188280141	0.00559167213834495	0.0475250490672925	1	DE	RAI1
ENSG00000108561	7024.23874771857	1.08092124269116	0.312843155770501	3.45515387744048	0.000549978838425294	0.00961115820694353	1	DE	C1QBP
ENSG00000108578	3524.54796857301	0.651889015151429	0.158911334350975	4.10221849696166	4.09207564873121e-05	0.00140005492462826	1	DE	BLMH
ENSG00000108641	191.24943779661	1.10788558079056	0.307277578267815	3.60548786877303	0.000311567046284979	0.00643318946912613	1	DE	B9D1
ENSG00000108669	8295.28704513065	-0.858711349304679	0.197900115972542	-4.33911493727383	1.43057692207157e-05	0.000638852403397194	1	DE	CYTH1
ENSG00000108773	2006.76299198277	0.482950790612057	0.170657472513767	2.82994224336175	0.00465564077646481	0.0420458281058509	1	DE	KAT2A
ENSG00000108798	787.347613461124	-1.1170709981731	0.220451384269938	-5.06719883784116	4.03712512820452e-07	3.54390378397016e-05	1	DE	ABI3
ENSG00000108819	3106.87128436369	-0.729871614275007	0.185434941157017	-3.93599830604194	8.28515570073302e-05	0.00241723728026557	1	DE	PPP1R9B
ENSG00000108821	228.590449821364	-1.20883725858047	0.399375472314301	-3.02681897707815	0.00247141913945818	0.0274518733335912	1	DE	COL1A1
ENSG00000108854	1654.48327214441	-1.28421916354723	0.228339084092891	-5.62417585517156	1.86395695034715e-08	2.61247465806554e-06	1	DE	SMURF2
ENSG00000108883	5239.81043086171	0.460169933120804	0.156928502455164	2.93235407157651	0.00336402975613483	0.0339791015340014	1	DE	EFTUD2
ENSG00000108924	15.4780791682179	2.13819069121539	0.67384194162081	3.17313387479614	0.00150802970208897	0.0195992828117519	1	DE	HLF
ENSG00000108932	44.2621272546015	-2.1721267820178	0.434252370962199	-5.00199176162213	5.67410158180468e-07	4.64187604966767e-05	1	DE	SLC16A6
ENSG00000108953	18437.9157785216	0.564182177424695	0.195027496326503	2.89283402623483	0.00381782985571898	0.0366096138798212	1	DE	YWHAE
ENSG00000109099	183.389326118255	-1.1985213792684	0.241261228445174	-4.96773305430119	6.77401238967296e-07	5.39183307410135e-05	1	DE	PMP22
ENSG00000109103	756.630424932701	-0.480187914838396	0.164435584578702	-2.92021897856645	0.00349785508347288	0.0347396723178889	1	DE	UNC119
ENSG00000109265	608.914321585796	-1.21322633689702	0.421636541639719	-2.87742218020017	0.00400938787959835	0.0379029025270091	1	DE	KIAA1211
ENSG00000109445	1768.84430686289	0.795636919652962	0.213069200372489	3.73417142534925	0.000188334187670903	0.00447862196749289	1	DE	ZNF330
ENSG00000109680	402.97610120599	0.581923447094892	0.173582319678329	3.35243501857373	0.000801040433944511	0.0124801215919323	1	DE	TBC1D19
ENSG00000109762	451.826160029991	-0.591384869794778	0.170929351068118	-3.45982048196685	0.000540535620611754	0.00950028570775938	1	DE	SNX25
ENSG00000109771	67.4709100041537	-0.839005165314543	0.302526019824395	-2.77333224362504	0.00554854398434277	0.0472716424785919	1	DE	LRP2BP
ENSG00000109927	18.53173205319	-2.01383985479227	0.594372369077223	-3.38817879087953	0.000703583847149752	0.0114861371518751	1	DE	TECTA
ENSG00000110002	277.244345736354	-0.54198620075392	0.193189198108914	-2.80546845299479	0.00502434993754936	0.0444097029577867	1	DE	VWA5A
ENSG00000110031	4816.47714688357	-0.817428187865222	0.198154432745277	-4.12520768039545	3.70400366735742e-05	0.00131410864521812	1	DE	LPXN
ENSG00000110047	2438.64289100706	-0.542040095121685	0.168105339368969	-3.22440736954809	0.00126233687763728	0.0172988573722247	1	DE	EHD1
ENSG00000110092	40.3855277180997	-2.0158844784017	0.594448559438759	-3.39118405855837	0.00069591348036311	0.0114094160996138	1	DE	CCND1
ENSG00000110104	1268.10643416066	0.790271613354515	0.259317371487224	3.04750741850493	0.00230747830379739	0.0264145019504297	1	DE	CCDC86
ENSG00000110218	1232.45139667049	-0.642279493984306	0.191027207508242	-3.3622409203495	0.000773126377277459	0.0122440901110684	1	DE	PANX1
ENSG00000110324	56.1835650674925	-1.31232218638644	0.476994823311832	-2.7512294101534	0.00593720479428923	0.0494159350902321	1	DE	IL10RA
ENSG00000110492	93.2948424930506	-1.02432423094289	0.363385203771243	-2.81883857766459	0.0048197749902537	0.0430363873394564	1	DE	MDK
ENSG00000110665	16.4590683187064	-2.7574876761939	0.766327907624875	-3.59831300512118	0.000320288012082885	0.00654290484257617	1	DE	C11orf21
ENSG00000110700	10684.541413637	0.642801243450347	0.225877284016845	2.84579853281045	0.00443002129302468	0.0406778165591423	1	DE	RPS13
ENSG00000110713	8781.40628600965	-0.701102678061428	0.175456796200619	-3.99587073993862	6.44568982043897e-05	0.00202078953105272	1	DE	NUP98
ENSG00000110719	218.422896750934	-0.642024535336262	0.214093449151622	-2.99880513803847	0.00271040595959277	0.0293220115149748	1	DE	TCIRG1
ENSG00000110811	480.507668294576	0.658795882048062	0.189776608768342	3.47142825622017	0.00051769764666569	0.00918069289604953	1	DE	LEPREL2
ENSG00000110925	2774.54409680898	-0.380289548283904	0.137317894642083	-2.769409983128	0.00561579199451616	0.0476102630351861	1	DE	CSRNP2
ENSG00000110958	13210.7116724166	0.610799583401619	0.156231775993039	3.90957332155548	9.24592888669547e-05	0.00263199855948609	1	DE	PTGES3
ENSG00000111110	1308.54047680409	1.08132948582565	0.365422687216797	2.95911973627441	0.00308519202012204	0.032263253787008	1	DE	PPM1H
ENSG00000111142	5957.93483336339	0.561660572190646	0.186130212521898	3.0175679949034	0.00254811869572721	0.0280402574525511	1	DE	METAP2
ENSG00000111237	1833.42500317366	0.461900456263588	0.160472238099128	2.8783823403663	0.00399720357850492	0.0378576087379733	1	DE	VPS29
ENSG00000111254	78.1962690398165	-1.02290223040123	0.367809632817982	-2.78106427655046	0.00541810084998695	0.0466041674150585	1	DE	AKAP3
ENSG00000111300	1658.04377944969	0.672774697136776	0.213366428370352	3.15314223645813	0.00161523083400116	0.0204223671373875	1	DE	NAA25
ENSG00000111364	1467.96208757215	0.577545900250214	0.202105297376909	2.85764850177648	0.00426792875485898	0.0396581321300345	1	DE	DDX55
ENSG00000111540	649.1365189246	-0.651241977174144	0.204043811143196	-3.19167718699936	0.00141449323243738	0.0188296750751327	1	DE	RAB5B
ENSG00000111652	557.876872636539	0.620169050641528	0.189516978822877	3.27236670030045	0.00106651150620017	0.0152691050869031	1	DE	COPS7A
ENSG00000111664	110.760607157395	0.809538901540076	0.293417622378219	2.75899891417077	0.00579787276158009	0.0486581765298871	1	DE	GNB3
ENSG00000111669	7611.47410162746	0.716283745959768	0.215023298179904	3.33119132681368	0.000864751448456851	0.0131658193768029	1	DE	TPI1
ENSG00000111716	32598.0195336138	0.716996291993894	0.232729411064637	3.08081513511311	0.00206434774081696	0.024300773942092	1	DE	LDHB
ENSG00000111816	47.8874732605493	-1.33294640849554	0.416789505591878	-3.19812852917838	0.00138322614715016	0.0185419895920774	1	DE	FRK
ENSG00000111817	306.094508118071	-0.700942270955876	0.206959865714513	-3.3868512068073	0.000706997205176386	0.0115296083502332	1	DE	DSE
ENSG00000111885	2143.39337602075	-1.02745727515522	0.153179702836755	-6.70752884440693	1.9794784160015e-11	7.07180172711976e-09	1	DE	MAN1A1
ENSG00000111913	1852.59458868333	-1.62882349020611	0.327004790803841	-4.98103861476202	6.32439172667512e-07	5.08666522016666e-05	1	DE	FAM65B
ENSG00000112033	670.787623134614	-0.574523383612162	0.152902146297913	-3.75745793975166	0.00017164820638172	0.00419214586078852	1	DE	PPARD
ENSG00000112079	2542.26547290193	-0.680389329177	0.153544429455248	-4.43122118849192	9.37009119007656e-06	0.000447029008888062	1	DE	STK38
ENSG00000112139	90.4879239371183	-2.16451626027975	0.55847671572808	-3.87575023151662	0.0001062966777385	0.00291617450056485	1	DE	MDGA1
ENSG00000112144	1126.05937362329	-1.06076346401618	0.203688499005274	-5.20777299256703	1.911205371111e-07	1.85822385512704e-05	1	DE	ICK
ENSG00000112182	1293.52665843053	-1.05589174041445	0.23479573488688	-4.49706525087927	6.88978487787954e-06	0.00034252710451128	1	DE	BACH2
ENSG00000112297	7673.8590029091	-1.14532405597645	0.249712673614645	-4.58656759145476	4.5059256888048e-06	0.000243563674540406	1	DE	AIM1
ENSG00000112306	12815.3259024326	0.670575638288253	0.225150109829747	2.9783491502417	0.0028980564572102	0.0308100598182235	1	DE	RPS12
ENSG00000112312	1755.66773532593	0.504522938250992	0.182878562178763	2.75878666280098	0.00580163959696841	0.0486581765298871	1	DE	GMNN
ENSG00000112339	3983.51092755697	0.52440129301362	0.157355350659662	3.332592700631	0.000860408013017328	0.0131387553637895	1	DE	HBS1L
ENSG00000112343	1284.02812007969	-0.806037589156368	0.153752765646495	-5.24242660460231	1.58478438306751e-07	1.59120638514268e-05	1	DE	TRIM38
ENSG00000112357	301.610461680678	0.722275745669853	0.247734569679294	2.91552263620245	0.00355093346896873	0.0350461126524843	1	DE	PEX7
ENSG00000112541	40.2828086714786	-1.876350422319	0.503253472752897	-3.7284400881627	0.000192668700215059	0.00451185453156058	1	DE	PDE10A
ENSG00000112651	1062.84064022367	0.840877295042544	0.192431164920869	4.36975629902946	1.24385272626796e-05	0.000572097771884086	1	DE	MRPL2
ENSG00000112667	1004.08560144274	1.16006858173255	0.272458076635606	4.25778745874382	2.06460094436775e-05	0.000843521268813226	1	DE	DNPH1
ENSG00000112759	2129.10489125022	1.14434481474766	0.193697451293942	5.90789815303807	3.46500116745693e-09	6.33682713505636e-07	1	DE	SLC29A1
ENSG00000113048	3256.92174865535	0.515372026973696	0.167054518999875	3.08505289206862	0.0020351595753975	0.024063415451451	1	DE	MRPS27
ENSG00000113070	404.673920429665	-1.48104713144087	0.24717986233307	-5.99177909341657	2.07557743582188e-09	4.03607855305009e-07	1	DE	HBEGF
ENSG00000113119	752.053676588107	0.7469188275195	0.1897762132174	3.93578739324859	8.29243618474127e-05	0.00241723728026557	1	DE	TMCO6
ENSG00000113273	210.117368595963	-0.686558584769889	0.246818348292954	-2.78163511553443	0.00540858115457912	0.0466041674150585	1	DE	ARSB
ENSG00000113356	1055.06279311922	1.18614509650488	0.292713750379087	4.05223565674224	5.07305279924509e-05	0.00166166816848621	1	DE	POLR3G
ENSG00000113369	279.525336045257	-1.16428421488246	0.215410645258197	-5.40495207879312	6.48257221652601e-08	7.66040572232866e-06	1	DE	ARRDC3
ENSG00000113460	2194.68378264959	0.84907856888749	0.227460301127751	3.73286487654219	0.000189314165939311	0.00448209623634956	1	DE	BRIX1
ENSG00000113504	4855.65465387052	-0.630363648418053	0.207080986783011	-3.04404406319821	0.00233420949229291	0.0265576043736527	1	DE	SLC12A7
ENSG00000113532	2168.76511569197	-0.997729143031742	0.253287751851015	-3.93911326442114	8.17833166166416e-05	0.00239762463714666	1	DE	ST8SIA4
ENSG00000113649	4757.29477612077	0.53433886895477	0.134885560332854	3.96142379982109	7.4504159546283e-05	0.00222239397854369	1	DE	TCERG1
ENSG00000113719	6239.29873729905	0.731909293988337	0.15424885292243	4.74499019034135	2.08516440333427e-06	0.000132914089477266	1	DE	ERGIC1
ENSG00000113721	371.235911075472	-1.61710075616214	0.453399775154175	-3.56661128826598	0.000361627274969367	0.00709491468464804	1	DE	PDGFRB
ENSG00000113742	457.754480861944	-0.914108183706852	0.329567701517444	-2.77365827870262	0.00554298688833726	0.0472716424785919	1	DE	CPEB4
ENSG00000113916	273.005479177972	-0.954519597651673	0.316189794059524	-3.0188184931484	0.00253762514036739	0.0279941144777292	1	DE	BCL6
ENSG00000114054	3332.36680354301	0.6194705422599	0.224033952093229	2.76507438480626	0.00569098168374664	0.0479705027707381	1	DE	PCCB
ENSG00000114107	4157.33109543923	0.820790115378906	0.162523431563601	5.05028787223031	4.41144750519479e-07	3.78595846786605e-05	1	DE	CEP70
ENSG00000114315	299.302282278215	-1.8705989412734	0.390377310239021	-4.79177168398458	1.65314966724248e-06	0.000108994357030811	1	DE	HES1
ENSG00000114423	815.755531322193	-0.708952704600234	0.201217627759759	-3.52331310379367	0.000426187558672629	0.00806292275409967	1	DE	CBLB
ENSG00000114439	3285.8252688002	-0.615995692314512	0.221880362174136	-2.7762515180639	0.00549896503080668	0.0470351340775346	1	DE	BBX
ENSG00000114480	1051.56773110285	0.695270909200493	0.199876538587523	3.47850184976085	0.000504224957824078	0.00902639102763377	1	DE	GBE1
ENSG00000114738	2926.3794136239	0.618949337660849	0.172613106550765	3.58576095424607	0.000336096725968803	0.00668797656001652	1	DE	MAPKAPK3
ENSG00000114779	1128.34952689133	0.655386609958287	0.151273553568032	4.33245993433705	1.47452502711015e-05	0.000654672065504799	1	DE	ABHD14B
ENSG00000114796	1711.26349947135	-0.877900607748811	0.278703624925315	-3.14994327032548	0.00163302168872627	0.0206133764849737	1	DE	KLHL24
ENSG00000114861	1299.51156465059	-0.491664509388853	0.174680889955327	-2.8146439459668	0.00488313031033066	0.0434363913302256	1	DE	FOXP1
ENSG00000114942	10674.1548768182	0.778157340206639	0.232285279270525	3.35000712335446	0.000808094821862835	0.0125140651748557	1	DE	EEF1B2
ENSG00000115042	733.430629350825	0.620537028751843	0.197072177570963	3.14878049453935	0.00163953295768153	0.0206320505558043	1	DE	FAHD2A
ENSG00000115053	31252.2164982978	0.66279388162144	0.204415258279551	3.24238947327028	0.00118531914742887	0.0165295566617026	1	DE	NCL
ENSG00000115155	212.698255138948	-1.44515556779369	0.282232099423906	-5.120450759299	3.04806200668878e-07	2.82074268353934e-05	1	DE	OTOF
ENSG00000115275	1580.67725528599	0.537930764119184	0.14467985138667	3.71807655982115	0.00020074543730888	0.0046583858125967	1	DE	MOGS
ENSG00000115306	25401.9237746368	-1.07943159916359	0.284285078578521	-3.79700406564056	0.000146455388299044	0.0037560061353087	1	DE	SPTBN1
ENSG00000115423	63.701701555092	-2.10438670236124	0.43378577166589	-4.85121191107687	1.22709351143365e-06	8.60758471353597e-05	1	DE	DNAH6
ENSG00000115457	3833.44372030476	0.71557527347935	0.23179930778732	3.08704663663579	0.00202155877931281	0.0239836817044105	1	DE	IGFBP2
ENSG00000115468	647.191054229642	-0.599053564227107	0.199268393527058	-3.00626483519958	0.00264478539339342	0.0288559610889984	1	DE	EFHD1
ENSG00000115484	11868.3240411432	0.810070577800773	0.236227696650736	3.42919390607473	0.0006053768534351	0.0102987809772647	1	DE	CCT4
ENSG00000115541	3435.88123484085	1.11803439784724	0.346142315377093	3.22998474378735	0.0012379682382603	0.0170562045526051	1	DE	HSPE1
ENSG00000115641	539.139792694378	-0.632009552475273	0.199162536165427	-3.17333553108763	0.00150698256051272	0.0195992828117519	1	DE	FHL2
ENSG00000115756	1454.52515507071	-0.665893240788718	0.186178279376902	-3.57664300592592	0.000348034956388562	0.00689872645166592	1	DE	HPCAL1
ENSG00000115761	1289.84786860295	0.515728404990358	0.177991250288743	2.89749301807659	0.00376158110819956	0.0363201816368081	1	DE	NOL10
ENSG00000115839	1651.42336731551	0.971256047435924	0.169436691847792	5.73226517139758	9.90981820672325e-09	1.50727353754141e-06	1	DE	RAB3GAP1
ENSG00000115844	152.112409507573	-0.991385052106863	0.322046089683236	-3.07839493745131	0.00208118899735697	0.0244055155552654	1	DE	DLX2
ENSG00000115850	163.956180550152	0.885190542043536	0.279071571789252	3.17191226740934	0.00151438749120327	0.0196323867400828	1	DE	LCT
ENSG00000115866	3741.84334704813	0.595160313127309	0.194269915931987	3.06357425580846	0.00218709919077713	0.0254918192478895	1	DE	DARS
ENSG00000115875	5313.45152847967	0.580399329889271	0.199057395855877	2.91573858581721	0.00354847680861586	0.0350461126524843	1	DE	SRSF7
ENSG00000115977	702.017356996659	-1.0146352882276	0.23283090184198	-4.3578205478765	1.31364021167253e-05	0.000598817238329776	1	DE	AAK1
ENSG00000115993	1698.22581571354	-0.709039440199118	0.197415112055705	-3.59161683629896	0.000328632785107789	0.00659928999323642	1	DE	TRAK2
ENSG00000116016	561.483702758455	-1.44814397618651	0.346139883909496	-4.18369579324513	2.86807849254531e-05	0.00107462004396295	1	DE	EPAS1
ENSG00000116062	2474.1957817286	0.562880597383635	0.150267460032536	3.74585820018359	0.000179778123574638	0.00435607497532111	1	DE	MSH6
ENSG00000116096	638.337861801968	0.858869072811029	0.261514664137748	3.2842099912173	0.00102268691110032	0.0148492592895303	1	DE	SPR
ENSG00000116120	2891.72548996478	0.897609966990641	0.305862377056861	2.93468577478483	0.00333885617515842	0.0338557812295602	1	DE	FARSB
ENSG00000116161	5121.55416801876	0.904391424666645	0.207249537258097	4.36378018803664	1.27834028264067e-05	0.000586204878266447	1	DE	CACYBP
ENSG00000116353	600.7577603946	0.705793297915801	0.20935635196537	3.37125332615916	0.00074827016137319	0.0119738814781406	1	DE	MECR
ENSG00000116584	8027.76329069042	-0.737293779365006	0.206887857249033	-3.56373636021334	0.0003656131760687	0.00715187332955201	1	DE	ARHGEF2
ENSG00000116819	44.6901468264524	-1.08277074998922	0.372034609963826	-2.91040328235724	0.00360962666024156	0.0354093772379507	1	DE	TFAP2E
ENSG00000116874	260.366550291353	0.618627858069407	0.213856321762785	2.89272654168065	0.00381913650612465	0.0366096138798212	1	DE	WARS2
ENSG00000116898	1264.5560808267	0.57354090360733	0.197245810128616	2.90774695408408	0.00364042780693136	0.0355752238995417	1	DE	MRPS15
ENSG00000117016	1646.46364605844	0.969877467095168	0.23831377852224	4.06974986133527	4.70636410237379e-05	0.0015581716668247	1	DE	RIMS3
ENSG00000117036	1211.70579931075	-0.733613369400098	0.181393633013696	-4.044317086613	5.24758585874002e-05	0.00170791131275348	1	DE	ETV3
ENSG00000117115	217.160990796938	-0.938484426839101	0.221992243974967	-4.22755502640411	2.36244410905791e-05	0.000928180726428328	1	DE	PADI2
ENSG00000117118	1914.84512313219	0.916150616963669	0.228826490915692	4.00369123914596	6.23617452620497e-05	0.00196714811235238	1	DE	SDHB
ENSG00000117139	3055.33570508921	-0.600367616591144	0.177761679079656	-3.37737368199654	0.000731815569774357	0.0117965905381675	1	DE	KDM5B
ENSG00000117143	1841.97531295511	0.73272175859599	0.232347573154986	3.15355890593802	0.00161292672951213	0.0204100332938759	1	DE	UAP1
ENSG00000117153	2178.48064271764	0.581957945064017	0.172031166407875	3.38286344977881	0.000717342897302398	0.0116242843759066	1	DE	KLHL12
ENSG00000117226	869.750509114692	-0.788640599312841	0.192412400498774	-4.09869944592196	4.15478131069742e-05	0.00141581045584732	1	DE	GBP3
ENSG00000117228	2662.10545463689	-1.10496310590693	0.146796363120649	-7.52718311555701	5.18466373556023e-14	3.98234021528381e-11	1	DE	GBP1
ENSG00000117289	742.337078472774	-1.7854010175228	0.292793867545308	-6.09780878435412	1.07532265149772e-09	2.26289131127507e-07	1	DE	TXNIP
ENSG00000117419	1232.56277288485	0.674107295038373	0.194883892627243	3.4590200654897	0.000542144514333771	0.00950028570775938	1	DE	ERI3
ENSG00000117461	3478.3844775477	-0.547231423420924	0.152286678579781	-3.59342936968867	0.000326354142398295	0.00659506995505625	1	DE	PIK3R3
ENSG00000117676	2818.21074661467	-0.497456053811071	0.142241800230928	-3.49725645347189	0.000470069707476401	0.00858645760553207	1	DE	RPS6KA1
ENSG00000117707	320.724702093067	-1.58016081652307	0.315920519099075	-5.00176696667024	5.6807231957917e-07	4.64187604966767e-05	1	DE	PROX1
ENSG00000117868	11236.3058727054	-0.859743165208618	0.200211270608332	-4.29417965630173	1.75340450294661e-05	0.000740282447896892	1	DE	ESYT2
ENSG00000118200	345.641576973585	-0.808066872561519	0.274850746063189	-2.94002066261717	0.00328190360231056	0.0336152042524409	1	DE	CAMSAP2
ENSG00000118263	624.332370466851	-1.27651631803588	0.23493915061134	-5.43339121944655	5.52929967987701e-08	6.74135727637068e-06	1	DE	KLF7
ENSG00000118402	2120.68588217967	-0.604523225601648	0.189875678572511	-3.18378441170805	0.00145363232209289	0.0191351325895382	1	DE	ELOVL4
ENSG00000118515	75.5212677985589	-1.50959813297152	0.306751357166219	-4.92124353390724	8.59960405119072e-07	6.5077397750932e-05	1	DE	SGK1
ENSG00000118762	606.123410242014	-0.558296749955134	0.183725330978798	-3.03875762248354	0.00237555894460759	0.0267379172012445	1	DE	PKD2
ENSG00000118894	478.434181324241	0.939786557757047	0.241406311402514	3.89296598045474	9.90260433430041e-05	0.00276588741424587	1	DE	FAM86A
ENSG00000119042	901.163476677558	-0.587500324681591	0.205968072101026	-2.85238541434435	0.00433924535228862	0.0400116969398906	1	DE	SATB2
ENSG00000119335	19351.6572946119	0.354337348389918	0.126362263955825	2.80413896757809	0.00504511546895327	0.044490851799116	1	DE	SET
ENSG00000119411	580.248752622269	0.689328568733082	0.201423300249765	3.42228812594329	0.000620964726831664	0.0104827034435033	1	DE	BSPRY
ENSG00000119705	916.030832344975	0.8047865714437	0.266615102518169	3.01853332329085	0.00254001465807486	0.0279941144777292	1	DE	SLIRP
ENSG00000119917	291.931191220563	-0.926153989803036	0.197958388865457	-4.67852862973389	2.88940831111161e-06	0.000174752324705892	1	DE	IFIT3
ENSG00000119922	458.320447616841	-1.29092694885422	0.184533937123771	-6.99560725238507	2.6411244705558e-12	1.09656632747779e-09	1	DE	IFIT2
ENSG00000119929	995.691277520206	0.64165803758382	0.204036829258731	3.14481478620783	0.00166192009462503	0.0208411563213303	1	DE	CUTC
ENSG00000120254	1975.66009078235	1.10825850814998	0.223676491366522	4.95473843218492	7.24276538778526e-07	5.64788639021102e-05	1	DE	MTHFD1L
ENSG00000120913	967.460705099096	-0.706318383602862	0.181725157461762	-3.88673969784004	0.000101599599497358	0.0028176328608325	1	DE	PDLIM2
ENSG00000120915	2730.6229147538	1.3850133162295	0.288457288531712	4.80145023646103	1.57520656504647e-06	0.00010475464611361	1	DE	EPHX2
ENSG00000121211	1430.69279175001	0.61998654917379	0.207996664787477	2.98075235873262	0.00287541213402494	0.0306537690512776	1	DE	MND1
ENSG00000121297	668.207036641862	-1.32777413109679	0.27296451877669	-4.86427370504894	1.14877854523046e-06	8.27250913943032e-05	1	DE	TSHZ3
ENSG00000121579	5475.81103626206	0.658704546601457	0.196454133797211	3.35296862361473	0.000799497694093069	0.0124801215919323	1	DE	NAA50
ENSG00000121749	1988.63928133708	0.457246142592714	0.144696681878577	3.16003198315505	0.00157751821026877	0.0201612601881438	1	DE	TBC1D15
ENSG00000121903	272.946299749359	-0.800947725900354	0.234376848519207	-3.41735001114974	0.00063233926313936	0.0106154637168933	1	DE	ZSCAN20
ENSG00000121964	206.101309621494	0.689517594979787	0.229870527337825	2.99959113056043	0.00270342238149349	0.0292889231220889	1	DE	GTDC1
ENSG00000121989	92.9828365644803	-1.08998287339036	0.287355148556986	-3.7931558869362	0.000148744711332685	0.00378313949584885	1	DE	ACVR2A
ENSG00000122012	153.473403893898	-1.60009950762437	0.417950778131681	-3.8284400731998	0.00012895802130155	0.00341560883316279	1	DE	SV2C
ENSG00000122026	5810.12980600776	0.815466036799304	0.232126096934397	3.51303040704539	0.000443026773041788	0.00828961910775634	1	DE	RPL21
ENSG00000122140	1131.42843460605	0.577295395199077	0.180990118841482	3.18965145110874	0.00142444479056752	0.0189293433154829	1	DE	MRPS2
ENSG00000122223	226.848070229994	-1.2827247465907	0.34706740892178	-3.69589513050415	0.000219113409636683	0.00498141334398466	1	DE	CD244
ENSG00000122406	29689.9318318941	0.656750998637415	0.224041336352209	2.93138315156698	0.00337456289377591	0.0340350585443883	1	DE	RPL5
ENSG00000122515	2107.1453687793	-0.552378294358777	0.180479475897071	-3.06061557200999	0.00220882495521268	0.0256283753489254	1	DE	ZMIZ2
ENSG00000122547	421.627203610001	-0.799003324110873	0.164622193748099	-4.8535577489235	1.21266007146635e-06	8.54535964122299e-05	1	DE	EEPD1
ENSG00000122678	1801.43253929536	0.902987128828882	0.235354999950858	3.83670255153884	0.000124697353048819	0.00332569572488882	1	DE	POLM
ENSG00000122694	2023.80331781666	-0.832472259624902	0.193673961559036	-4.29831792009453	1.72099194072984e-05	0.000736431147451024	1	DE	GLIPR2
ENSG00000122741	1342.58239408761	0.510979902394873	0.158097052969459	3.23206468936257	0.0012289923042592	0.0169629647601346	1	DE	DCAF10
ENSG00000122778	1122.18179526102	-1.12000882942238	0.221841183344194	-5.04869660600684	4.44834527139816e-07	3.79641555884547e-05	1	DE	KIAA1549
ENSG00000122861	110.97518346887	-1.65299470964194	0.475013321220255	-3.4798912699871	0.000501617314101818	0.00901727000475404	1	DE	PLAU
