query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection	original.query.size
1	TRUE	0.000156	217	1512	66	0.044	0.304	KEGG:04810	keg	33	Regulation of actin cytoskeleton	1	ENSMUSG00000000441,ENSMUSG00000000555,ENSMUSG00000001507,ENSMUSG00000001847,ENSMUSG00000004936,ENSMUSG00000005320,ENSMUSG00000006304,ENSMUSG00000006699,ENSMUSG00000007815,ENSMUSG00000008475,ENSMUSG00000014956,ENSMUSG00000015533,ENSMUSG00000017776,ENSMUSG00000018293,ENSMUSG00000018547,ENSMUSG00000020122,ENSMUSG00000020135,ENSMUSG00000020451,ENSMUSG00000020580,ENSMUSG00000020689,ENSMUSG00000021676,ENSMUSG00000022607,ENSMUSG00000022781,ENSMUSG00000022995,ENSMUSG00000024048,ENSMUSG00000024290,ENSMUSG00000025265,ENSMUSG00000025372,ENSMUSG00000025809,ENSMUSG00000025856,ENSMUSG00000026193,ENSMUSG00000026737,ENSMUSG00000026755,ENSMUSG00000027002,ENSMUSG00000027087,ENSMUSG00000027111,ENSMUSG00000027646,ENSMUSG00000027665,ENSMUSG00000028019,ENSMUSG00000028126,ENSMUSG00000029528,ENSMUSG00000029580,ENSMUSG00000029684,ENSMUSG00000030265,ENSMUSG00000030536,ENSMUSG00000030849,ENSMUSG00000031207,ENSMUSG00000031284,ENSMUSG00000031511,ENSMUSG00000031834,ENSMUSG00000031861,ENSMUSG00000032470,ENSMUSG00000036402,ENSMUSG00000036585,ENSMUSG00000038387,ENSMUSG00000040940,ENSMUSG00000048376,ENSMUSG00000049775,ENSMUSG00000054252,ENSMUSG00000055723,ENSMUSG00000056201,ENSMUSG00000057967,ENSMUSG00000058230,ENSMUSG00000061353,ENSMUSG00000074923,ENSMUSG00000079426	3569
1	TRUE	0.000183	137	1512	46	0.03	0.336	KEGG:04210	keg	1	Apoptosis	1	ENSMUSG00000000441,ENSMUSG00000004936,ENSMUSG00000007659,ENSMUSG00000015312,ENSMUSG00000019699,ENSMUSG00000020715,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021408,ENSMUSG00000021453,ENSMUSG00000021936,ENSMUSG00000022074,ENSMUSG00000023249,ENSMUSG00000024122,ENSMUSG00000024521,ENSMUSG00000024927,ENSMUSG00000025199,ENSMUSG00000025860,ENSMUSG00000026029,ENSMUSG00000026031,ENSMUSG00000026202,ENSMUSG00000026496,ENSMUSG00000026875,ENSMUSG00000027381,ENSMUSG00000027665,ENSMUSG00000027859,ENSMUSG00000028063,ENSMUSG00000028974,ENSMUSG00000029580,ENSMUSG00000030102,ENSMUSG00000030265,ENSMUSG00000030560,ENSMUSG00000031628,ENSMUSG00000031668,ENSMUSG00000031834,ENSMUSG00000036390,ENSMUSG00000038612,ENSMUSG00000042406,ENSMUSG00000043091,ENSMUSG00000057329,ENSMUSG00000057367,ENSMUSG00000068329,ENSMUSG00000068758,ENSMUSG00000071369,ENSMUSG00000072235,ENSMUSG00000083282	3569
1	TRUE	0.00894	72	1512	24	0.016	0.333	KEGG:00562	keg	82	Inositol phosphate metabolism	1	ENSMUSG00000016933,ENSMUSG00000018401,ENSMUSG00000018547,ENSMUSG00000019139,ENSMUSG00000021238,ENSMUSG00000021385,ENSMUSG00000023456,ENSMUSG00000024998,ENSMUSG00000025240,ENSMUSG00000025477,ENSMUSG00000026447,ENSMUSG00000026737,ENSMUSG00000026925,ENSMUSG00000027665,ENSMUSG00000028126,ENSMUSG00000029186,ENSMUSG00000030660,ENSMUSG00000032737,ENSMUSG00000033628,ENSMUSG00000034570,ENSMUSG00000037940,ENSMUSG00000038861,ENSMUSG00000041720,ENSMUSG00000051177	3569
1	TRUE	0.0153	71	1512	23	0.015	0.324	KEGG:04920	keg	8	Adipocytokine signaling pathway	1	ENSMUSG00000004040,ENSMUSG00000019699,ENSMUSG00000021025,ENSMUSG00000021936,ENSMUSG00000023947,ENSMUSG00000024900,ENSMUSG00000024927,ENSMUSG00000024981,ENSMUSG00000025199,ENSMUSG00000028599,ENSMUSG00000028645,ENSMUSG00000028991,ENSMUSG00000029167,ENSMUSG00000029513,ENSMUSG00000030168,ENSMUSG00000032281,ENSMUSG00000032883,ENSMUSG00000034793,ENSMUSG00000038894,ENSMUSG00000039656,ENSMUSG00000040618,ENSMUSG00000043733,ENSMUSG00000055980	3569
1	TRUE	7.47e-05	135	1512	47	0.031	0.348	KEGG:04140	keg	52	Autophagy - animal	1	ENSMUSG00000000441,ENSMUSG00000002496,ENSMUSG00000004936,ENSMUSG00000007659,ENSMUSG00000018171,ENSMUSG00000018401,ENSMUSG00000019699,ENSMUSG00000020108,ENSMUSG00000020349,ENSMUSG00000020715,ENSMUSG00000021109,ENSMUSG00000021559,ENSMUSG00000021936,ENSMUSG00000022419,ENSMUSG00000024122,ENSMUSG00000024142,ENSMUSG00000026031,ENSMUSG00000027164,ENSMUSG00000027665,ENSMUSG00000028945,ENSMUSG00000028991,ENSMUSG00000030102,ENSMUSG00000030161,ENSMUSG00000030265,ENSMUSG00000031668,ENSMUSG00000031834,ENSMUSG00000032470,ENSMUSG00000032571,ENSMUSG00000032905,ENSMUSG00000033628,ENSMUSG00000034974,ENSMUSG00000037062,ENSMUSG00000037204,ENSMUSG00000037526,ENSMUSG00000038375,ENSMUSG00000038387,ENSMUSG00000038894,ENSMUSG00000040506,ENSMUSG00000041658,ENSMUSG00000042628,ENSMUSG00000052688,ENSMUSG00000055723,ENSMUSG00000055980,ENSMUSG00000057329,ENSMUSG00000070934,ENSMUSG00000078566,ENSMUSG00000079477	3569
1	TRUE	0.0164	148	1512	41	0.027	0.277	KEGG:04072	keg	128	Phospholipase D signaling pathway	1	ENSMUSG00000000441,ENSMUSG00000002496,ENSMUSG00000004451,ENSMUSG00000004936,ENSMUSG00000007815,ENSMUSG00000008859,ENSMUSG00000016933,ENSMUSG00000018008,ENSMUSG00000019699,ENSMUSG00000020122,ENSMUSG00000020828,ENSMUSG00000022469,ENSMUSG00000022994,ENSMUSG00000025856,ENSMUSG00000026821,ENSMUSG00000027665,ENSMUSG00000028019,ENSMUSG00000028126,ENSMUSG00000028517,ENSMUSG00000028945,ENSMUSG00000028991,ENSMUSG00000030265,ENSMUSG00000031714,ENSMUSG00000031834,ENSMUSG00000031861,ENSMUSG00000032470,ENSMUSG00000033335,ENSMUSG00000038387,ENSMUSG00000040479,ENSMUSG00000042626,ENSMUSG00000043733,ENSMUSG00000044147,ENSMUSG00000048076,ENSMUSG00000048376,ENSMUSG00000050965,ENSMUSG00000051177,ENSMUSG00000055723,ENSMUSG00000057342,ENSMUSG00000059923,ENSMUSG00000061878,ENSMUSG00000070738	3569
1	TRUE	6.11e-08	90	1512	42	0.028	0.467	KEGG:05210	keg	2	Colorectal cancer	1	ENSMUSG00000000142,ENSMUSG00000000441,ENSMUSG00000001847,ENSMUSG00000002109,ENSMUSG00000002603,ENSMUSG00000004451,ENSMUSG00000004936,ENSMUSG00000007613,ENSMUSG00000007815,ENSMUSG00000008859,ENSMUSG00000015312,ENSMUSG00000019699,ENSMUSG00000020122,ENSMUSG00000020135,ENSMUSG00000021250,ENSMUSG00000021253,ENSMUSG00000021453,ENSMUSG00000021668,ENSMUSG00000021936,ENSMUSG00000022346,ENSMUSG00000022812,ENSMUSG00000024151,ENSMUSG00000024521,ENSMUSG00000024563,ENSMUSG00000024985,ENSMUSG00000026821,ENSMUSG00000027381,ENSMUSG00000027665,ENSMUSG00000028991,ENSMUSG00000029377,ENSMUSG00000029378,ENSMUSG00000029999,ENSMUSG00000030265,ENSMUSG00000031628,ENSMUSG00000031834,ENSMUSG00000032402,ENSMUSG00000032440,ENSMUSG00000036390,ENSMUSG00000039239,ENSMUSG00000057329,ENSMUSG00000059923,ENSMUSG00000070348	3569
1	TRUE	8.83e-05	164	1512	54	0.036	0.329	KEGG:04141	keg	16	Protein processing in endoplasmic reticulum	1	ENSMUSG00000002015,ENSMUSG00000003814,ENSMUSG00000004460,ENSMUSG00000005312,ENSMUSG00000005483,ENSMUSG00000008604,ENSMUSG00000015656,ENSMUSG00000015839,ENSMUSG00000018442,ENSMUSG00000019578,ENSMUSG00000019802,ENSMUSG00000019927,ENSMUSG00000020048,ENSMUSG00000020088,ENSMUSG00000020368,ENSMUSG00000020386,ENSMUSG00000020484,ENSMUSG00000020571,ENSMUSG00000020715,ENSMUSG00000020794,ENSMUSG00000021831,ENSMUSG00000021936,ENSMUSG00000022136,ENSMUSG00000022365,ENSMUSG00000022400,ENSMUSG00000023944,ENSMUSG00000025130,ENSMUSG00000025823,ENSMUSG00000026663,ENSMUSG00000026864,ENSMUSG00000027248,ENSMUSG00000027422,ENSMUSG00000027642,ENSMUSG00000027828,ENSMUSG00000028277,ENSMUSG00000028410,ENSMUSG00000028426,ENSMUSG00000030082,ENSMUSG00000030104,ENSMUSG00000031668,ENSMUSG00000031701,ENSMUSG00000031770,ENSMUSG00000032115,ENSMUSG00000036309,ENSMUSG00000039234,ENSMUSG00000039530,ENSMUSG00000042215,ENSMUSG00000042406,ENSMUSG00000053317,ENSMUSG00000055401,ENSMUSG00000057329,ENSMUSG00000071369,ENSMUSG00000075701,ENSMUSG00000078578	3569
1	TRUE	0.035	94	1512	27	0.018	0.287	KEGG:04657	keg	48	IL-17 signaling pathway	1	ENSMUSG00000002897,ENSMUSG00000003545,ENSMUSG00000018916,ENSMUSG00000019850,ENSMUSG00000020048,ENSMUSG00000020115,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021936,ENSMUSG00000022812,ENSMUSG00000023944,ENSMUSG00000024912,ENSMUSG00000024927,ENSMUSG00000025199,ENSMUSG00000026029,ENSMUSG00000026166,ENSMUSG00000026637,ENSMUSG00000027164,ENSMUSG00000029371,ENSMUSG00000029380,ENSMUSG00000031628,ENSMUSG00000032487,ENSMUSG00000035373,ENSMUSG00000035385,ENSMUSG00000042688,ENSMUSG00000050578,ENSMUSG00000056501	3569
1	TRUE	0.00439	64	1512	23	0.015	0.359	KEGG:05217	keg	83	Basal cell carcinoma	1	ENSMUSG00000000126,ENSMUSG00000000142,ENSMUSG00000001761,ENSMUSG00000002109,ENSMUSG00000015312,ENSMUSG00000020135,ENSMUSG00000020888,ENSMUSG00000021453,ENSMUSG00000021466,ENSMUSG00000021668,ENSMUSG00000022382,ENSMUSG00000022812,ENSMUSG00000024985,ENSMUSG00000025231,ENSMUSG00000027358,ENSMUSG00000036390,ENSMUSG00000036856,ENSMUSG00000036904,ENSMUSG00000041075,ENSMUSG00000045005,ENSMUSG00000049791,ENSMUSG00000050288,ENSMUSG00000081683	3569
1	TRUE	0.022	103	1512	30	0.02	0.291	KEGG:04659	keg	18	Th17 cell differentiation	1	ENSMUSG00000002147,ENSMUSG00000002603,ENSMUSG00000004040,ENSMUSG00000007613,ENSMUSG00000015619,ENSMUSG00000016933,ENSMUSG00000019256,ENSMUSG00000020009,ENSMUSG00000020919,ENSMUSG00000021025,ENSMUSG00000021109,ENSMUSG00000021250,ENSMUSG00000021936,ENSMUSG00000022952,ENSMUSG00000022965,ENSMUSG00000023944,ENSMUSG00000023947,ENSMUSG00000024563,ENSMUSG00000024927,ENSMUSG00000025199,ENSMUSG00000027947,ENSMUSG00000028150,ENSMUSG00000028991,ENSMUSG00000030748,ENSMUSG00000031805,ENSMUSG00000032402,ENSMUSG00000032440,ENSMUSG00000033953,ENSMUSG00000037992,ENSMUSG00000039656	3569
1	TRUE	0.000182	102	1512	37	0.024	0.363	KEGG:04933	keg	39	AGE-RAGE signaling pathway in diabetic complications	1	ENSMUSG00000001506,ENSMUSG00000001847,ENSMUSG00000002603,ENSMUSG00000004040,ENSMUSG00000006699,ENSMUSG00000006728,ENSMUSG00000007613,ENSMUSG00000015340,ENSMUSG00000016933,ENSMUSG00000019699,ENSMUSG00000020919,ENSMUSG00000021253,ENSMUSG00000021936,ENSMUSG00000023951,ENSMUSG00000024014,ENSMUSG00000024563,ENSMUSG00000024927,ENSMUSG00000024998,ENSMUSG00000026193,ENSMUSG00000027665,ENSMUSG00000028128,ENSMUSG00000030265,ENSMUSG00000031628,ENSMUSG00000031834,ENSMUSG00000032402,ENSMUSG00000032440,ENSMUSG00000035385,ENSMUSG00000037405,ENSMUSG00000037411,ENSMUSG00000038418,ENSMUSG00000039239,ENSMUSG00000044167,ENSMUSG00000050965,ENSMUSG00000051177,ENSMUSG00000057329,ENSMUSG00000070348,ENSMUSG00000074743	3569
1	TRUE	1.23e-05	108	1512	42	0.028	0.389	KEGG:04066	keg	40	HIF-1 signaling pathway	1	ENSMUSG00000000628,ENSMUSG00000004040,ENSMUSG00000004267,ENSMUSG00000004936,ENSMUSG00000006494,ENSMUSG00000015340,ENSMUSG00000016933,ENSMUSG00000019699,ENSMUSG00000020009,ENSMUSG00000020122,ENSMUSG00000020190,ENSMUSG00000020277,ENSMUSG00000021109,ENSMUSG00000022400,ENSMUSG00000022797,ENSMUSG00000022965,ENSMUSG00000023951,ENSMUSG00000024927,ENSMUSG00000026254,ENSMUSG00000026773,ENSMUSG00000027665,ENSMUSG00000027947,ENSMUSG00000028156,ENSMUSG00000028645,ENSMUSG00000028991,ENSMUSG00000030695,ENSMUSG00000031834,ENSMUSG00000031987,ENSMUSG00000035105,ENSMUSG00000037012,ENSMUSG00000037411,ENSMUSG00000039005,ENSMUSG00000050965,ENSMUSG00000057329,ENSMUSG00000057897,ENSMUSG00000058709,ENSMUSG00000059040,ENSMUSG00000062070,ENSMUSG00000062312,ENSMUSG00000063229,ENSMUSG00000063524,ENSMUSG00000079658	3569
1	TRUE	0.000479	59	1512	24	0.016	0.407	KEGG:05213	keg	75	Endometrial cancer	1	ENSMUSG00000000142,ENSMUSG00000000303,ENSMUSG00000000441,ENSMUSG00000002109,ENSMUSG00000004936,ENSMUSG00000015312,ENSMUSG00000019699,ENSMUSG00000020122,ENSMUSG00000020135,ENSMUSG00000021453,ENSMUSG00000021668,ENSMUSG00000022346,ENSMUSG00000022812,ENSMUSG00000024122,ENSMUSG00000024985,ENSMUSG00000027665,ENSMUSG00000030265,ENSMUSG00000031834,ENSMUSG00000036390,ENSMUSG00000037815,ENSMUSG00000048756,ENSMUSG00000059923,ENSMUSG00000062312,ENSMUSG00000070348	3569
1	TRUE	0.022	103	1512	30	0.02	0.291	KEGG:04064	keg	19	NF-kappa B signaling pathway	1	ENSMUSG00000007659,ENSMUSG00000015312,ENSMUSG00000016933,ENSMUSG00000019850,ENSMUSG00000021025,ENSMUSG00000021408,ENSMUSG00000022414,ENSMUSG00000024927,ENSMUSG00000025199,ENSMUSG00000025779,ENSMUSG00000025860,ENSMUSG00000026031,ENSMUSG00000026496,ENSMUSG00000026637,ENSMUSG00000026875,ENSMUSG00000027164,ENSMUSG00000028191,ENSMUSG00000031392,ENSMUSG00000032041,ENSMUSG00000032487,ENSMUSG00000032508,ENSMUSG00000037405,ENSMUSG00000039005,ENSMUSG00000040296,ENSMUSG00000042228,ENSMUSG00000051439,ENSMUSG00000057329,ENSMUSG00000057367,ENSMUSG00000061353,ENSMUSG00000074698	3569
1	TRUE	1.23e-05	63	1512	29	0.019	0.46	KEGG:04137	keg	49	Mitophagy - animal	1	ENSMUSG00000000134,ENSMUSG00000004535,ENSMUSG00000007659,ENSMUSG00000017686,ENSMUSG00000020115,ENSMUSG00000020130,ENSMUSG00000021109,ENSMUSG00000021936,ENSMUSG00000022051,ENSMUSG00000024927,ENSMUSG00000025733,ENSMUSG00000027646,ENSMUSG00000028756,ENSMUSG00000029592,ENSMUSG00000030161,ENSMUSG00000030265,ENSMUSG00000031668,ENSMUSG00000032470,ENSMUSG00000038387,ENSMUSG00000038520,ENSMUSG00000039910,ENSMUSG00000040506,ENSMUSG00000042406,ENSMUSG00000048756,ENSMUSG00000052688,ENSMUSG00000055723,ENSMUSG00000074698,ENSMUSG00000078566,ENSMUSG00000079477	3569
1	TRUE	2.34e-09	206	1512	79	0.052	0.383	KEGG:05205	keg	93	Proteoglycans in cancer	1	ENSMUSG00000000058,ENSMUSG00000000126,ENSMUSG00000000441,ENSMUSG00000000555,ENSMUSG00000001506,ENSMUSG00000001761,ENSMUSG00000001847,ENSMUSG00000002603,ENSMUSG00000004040,ENSMUSG00000004266,ENSMUSG00000004936,ENSMUSG00000005087,ENSMUSG00000005718,ENSMUSG00000006538,ENSMUSG00000006699,ENSMUSG00000007815,ENSMUSG00000014956,ENSMUSG00000015533,ENSMUSG00000016933,ENSMUSG00000017009,ENSMUSG00000018166,ENSMUSG00000019699,ENSMUSG00000020044,ENSMUSG00000020122,ENSMUSG00000020184,ENSMUSG00000020580,ENSMUSG00000020689,ENSMUSG00000021109,ENSMUSG00000021466,ENSMUSG00000022346,ENSMUSG00000022382,ENSMUSG00000022516,ENSMUSG00000022607,ENSMUSG00000023951,ENSMUSG00000024122,ENSMUSG00000024290,ENSMUSG00000024486,ENSMUSG00000024563,ENSMUSG00000024975,ENSMUSG00000024998,ENSMUSG00000025809,ENSMUSG00000026193,ENSMUSG00000027087,ENSMUSG00000027646,ENSMUSG00000027665,ENSMUSG00000027995,ENSMUSG00000028991,ENSMUSG00000029528,ENSMUSG00000029580,ENSMUSG00000030102,ENSMUSG00000030265,ENSMUSG00000030536,ENSMUSG00000031207,ENSMUSG00000031628,ENSMUSG00000031714,ENSMUSG00000031834,ENSMUSG00000032470,ENSMUSG00000035273,ENSMUSG00000036856,ENSMUSG00000036904,ENSMUSG00000038387,ENSMUSG00000039005,ENSMUSG00000039239,ENSMUSG00000040152,ENSMUSG00000040940,ENSMUSG00000041075,ENSMUSG00000043733,ENSMUSG00000045005,ENSMUSG00000046223,ENSMUSG00000049791,ENSMUSG00000050288,ENSMUSG00000050965,ENSMUSG00000055723,ENSMUSG00000057897,ENSMUSG00000059923,ENSMUSG00000062312,ENSMUSG00000069601,ENSMUSG00000070348,ENSMUSG00000081683	3569
1	TRUE	0.0223	138	1512	38	0.025	0.275	KEGG:04371	keg	136	Apelin signaling pathway	1	ENSMUSG00000000001,ENSMUSG00000000303,ENSMUSG00000000441,ENSMUSG00000001175,ENSMUSG00000001419,ENSMUSG00000003123,ENSMUSG00000004936,ENSMUSG00000007613,ENSMUSG00000008855,ENSMUSG00000019699,ENSMUSG00000019997,ENSMUSG00000022994,ENSMUSG00000024563,ENSMUSG00000027276,ENSMUSG00000028991,ENSMUSG00000029064,ENSMUSG00000029167,ENSMUSG00000029304,ENSMUSG00000029513,ENSMUSG00000030102,ENSMUSG00000030161,ENSMUSG00000030265,ENSMUSG00000030557,ENSMUSG00000031538,ENSMUSG00000032402,ENSMUSG00000032470,ENSMUSG00000032571,ENSMUSG00000033628,ENSMUSG00000036402,ENSMUSG00000036438,ENSMUSG00000037411,ENSMUSG00000038387,ENSMUSG00000038418,ENSMUSG00000051177,ENSMUSG00000055723,ENSMUSG00000057342,ENSMUSG00000061878,ENSMUSG00000070348	3569
1	TRUE	0.00132	117	1512	38	0.025	0.325	KEGG:04919	keg	74	Thyroid hormone signaling pathway	1	ENSMUSG00000000441,ENSMUSG00000002496,ENSMUSG00000004936,ENSMUSG00000007097,ENSMUSG00000016933,ENSMUSG00000017210,ENSMUSG00000019699,ENSMUSG00000020184,ENSMUSG00000020689,ENSMUSG00000020918,ENSMUSG00000021109,ENSMUSG00000021196,ENSMUSG00000022346,ENSMUSG00000022812,ENSMUSG00000024122,ENSMUSG00000024998,ENSMUSG00000026923,ENSMUSG00000027087,ENSMUSG00000027646,ENSMUSG00000027665,ENSMUSG00000028645,ENSMUSG00000028945,ENSMUSG00000028991,ENSMUSG00000029580,ENSMUSG00000030265,ENSMUSG00000031834,ENSMUSG00000033161,ENSMUSG00000034297,ENSMUSG00000036856,ENSMUSG00000038622,ENSMUSG00000039656,ENSMUSG00000044167,ENSMUSG00000050965,ENSMUSG00000051177,ENSMUSG00000058756,ENSMUSG00000070348,ENSMUSG00000075707,ENSMUSG00000079487	3569
1	TRUE	0.000165	83	1512	32	0.021	0.386	KEGG:01521	keg	50	EGFR tyrosine kinase inhibitor resistance	1	ENSMUSG00000000441,ENSMUSG00000002602,ENSMUSG00000004040,ENSMUSG00000004936,ENSMUSG00000007659,ENSMUSG00000016933,ENSMUSG00000018166,ENSMUSG00000019699,ENSMUSG00000020122,ENSMUSG00000022812,ENSMUSG00000023951,ENSMUSG00000025856,ENSMUSG00000026254,ENSMUSG00000027381,ENSMUSG00000027646,ENSMUSG00000027665,ENSMUSG00000027947,ENSMUSG00000028019,ENSMUSG00000028156,ENSMUSG00000028991,ENSMUSG00000029999,ENSMUSG00000030265,ENSMUSG00000030849,ENSMUSG00000031714,ENSMUSG00000031834,ENSMUSG00000042626,ENSMUSG00000048756,ENSMUSG00000050965,ENSMUSG00000054252,ENSMUSG00000057329,ENSMUSG00000059923,ENSMUSG00000062312	3569
1	TRUE	0.0441	66	1512	20	0.013	0.303	KEGG:05140	keg	103	Leishmaniasis	1	ENSMUSG00000002603,ENSMUSG00000004266,ENSMUSG00000006519,ENSMUSG00000015340,ENSMUSG00000020009,ENSMUSG00000021025,ENSMUSG00000021250,ENSMUSG00000021253,ENSMUSG00000022414,ENSMUSG00000022965,ENSMUSG00000024164,ENSMUSG00000024927,ENSMUSG00000025809,ENSMUSG00000027164,ENSMUSG00000027995,ENSMUSG00000031392,ENSMUSG00000032487,ENSMUSG00000032508,ENSMUSG00000039005,ENSMUSG00000039239	3569
1	TRUE	0.0387	208	1512	52	0.034	0.25	KEGG:05167	keg	3	Kaposi sarcoma-associated herpesvirus infection	1	ENSMUSG00000000441,ENSMUSG00000001175,ENSMUSG00000001847,ENSMUSG00000003184,ENSMUSG00000004040,ENSMUSG00000004936,ENSMUSG00000006728,ENSMUSG00000016477,ENSMUSG00000016933,ENSMUSG00000018916,ENSMUSG00000018983,ENSMUSG00000019699,ENSMUSG00000020009,ENSMUSG00000020115,ENSMUSG00000020623,ENSMUSG00000021025,ENSMUSG00000021109,ENSMUSG00000021250,ENSMUSG00000021936,ENSMUSG00000022346,ENSMUSG00000022812,ENSMUSG00000022971,ENSMUSG00000023951,ENSMUSG00000024164,ENSMUSG00000024927,ENSMUSG00000025199,ENSMUSG00000025958,ENSMUSG00000026029,ENSMUSG00000027646,ENSMUSG00000027665,ENSMUSG00000028991,ENSMUSG00000029064,ENSMUSG00000029380,ENSMUSG00000030102,ENSMUSG00000030161,ENSMUSG00000030265,ENSMUSG00000031628,ENSMUSG00000031834,ENSMUSG00000032487,ENSMUSG00000033352,ENSMUSG00000033628,ENSMUSG00000033953,ENSMUSG00000036402,ENSMUSG00000036438,ENSMUSG00000037405,ENSMUSG00000037526,ENSMUSG00000040033,ENSMUSG00000042228,ENSMUSG00000044786,ENSMUSG00000067212,ENSMUSG00000070348,ENSMUSG00000073411	3569
1	TRUE	0.000936	44	1512	19	0.013	0.432	KEGG:04340	keg	22	Hedgehog signaling pathway	1	ENSMUSG00000000184,ENSMUSG00000001761,ENSMUSG00000003345,ENSMUSG00000006538,ENSMUSG00000018363,ENSMUSG00000018909,ENSMUSG00000020271,ENSMUSG00000021466,ENSMUSG00000022812,ENSMUSG00000023000,ENSMUSG00000024576,ENSMUSG00000025231,ENSMUSG00000026771,ENSMUSG00000029122,ENSMUSG00000038780,ENSMUSG00000050248,ENSMUSG00000057329,ENSMUSG00000070348,ENSMUSG00000073563	3569
1	TRUE	0.0109	73	1512	24	0.016	0.329	KEGG:04917	keg	46	Prolactin signaling pathway	1	ENSMUSG00000000184,ENSMUSG00000000441,ENSMUSG00000004040,ENSMUSG00000004936,ENSMUSG00000018899,ENSMUSG00000019699,ENSMUSG00000020919,ENSMUSG00000021250,ENSMUSG00000021936,ENSMUSG00000022812,ENSMUSG00000024927,ENSMUSG00000027646,ENSMUSG00000027665,ENSMUSG00000030265,ENSMUSG00000031834,ENSMUSG00000032578,ENSMUSG00000036073,ENSMUSG00000037104,ENSMUSG00000038037,ENSMUSG00000042626,ENSMUSG00000048756,ENSMUSG00000056153,ENSMUSG00000059923,ENSMUSG00000070348	3569
1	TRUE	0.0168	184	1512	49	0.032	0.266	KEGG:05202	keg	59	Transcriptional misregulation in cancer	1	ENSMUSG00000000134,ENSMUSG00000000184,ENSMUSG00000000385,ENSMUSG00000000440,ENSMUSG00000002109,ENSMUSG00000007659,ENSMUSG00000009555,ENSMUSG00000011960,ENSMUSG00000013089,ENSMUSG00000015312,ENSMUSG00000018916,ENSMUSG00000019960,ENSMUSG00000020167,ENSMUSG00000020184,ENSMUSG00000020427,ENSMUSG00000021453,ENSMUSG00000021668,ENSMUSG00000022346,ENSMUSG00000022508,ENSMUSG00000022607,ENSMUSG00000022952,ENSMUSG00000023027,ENSMUSG00000024927,ENSMUSG00000024947,ENSMUSG00000025223,ENSMUSG00000025856,ENSMUSG00000026436,ENSMUSG00000026875,ENSMUSG00000028551,ENSMUSG00000031538,ENSMUSG00000031681,ENSMUSG00000032440,ENSMUSG00000034460,ENSMUSG00000034663,ENSMUSG00000034957,ENSMUSG00000036390,ENSMUSG00000036986,ENSMUSG00000037169,ENSMUSG00000037876,ENSMUSG00000037992,ENSMUSG00000039656,ENSMUSG00000044167,ENSMUSG00000048416,ENSMUSG00000051439,ENSMUSG00000055435,ENSMUSG00000055866,ENSMUSG00000056501,ENSMUSG00000056758,ENSMUSG00000059436	3569
1	TRUE	0.00738	103	1512	32	0.021	0.311	KEGG:05231	keg	125	Choline metabolism in cancer	1	ENSMUSG00000000441,ENSMUSG00000001847,ENSMUSG00000002496,ENSMUSG00000004936,ENSMUSG00000016933,ENSMUSG00000019699,ENSMUSG00000020122,ENSMUSG00000020334,ENSMUSG00000020828,ENSMUSG00000021109,ENSMUSG00000021250,ENSMUSG00000021936,ENSMUSG00000022617,ENSMUSG00000024122,ENSMUSG00000024843,ENSMUSG00000025856,ENSMUSG00000026821,ENSMUSG00000027665,ENSMUSG00000028019,ENSMUSG00000028126,ENSMUSG00000028517,ENSMUSG00000028945,ENSMUSG00000028991,ENSMUSG00000029684,ENSMUSG00000030265,ENSMUSG00000031834,ENSMUSG00000035246,ENSMUSG00000040479,ENSMUSG00000050965,ENSMUSG00000057193,ENSMUSG00000059923,ENSMUSG00000070738	3569
1	TRUE	5.06e-05	19	1512	13	0.009	0.684	KEGG:00100	keg	101	Steroid biosynthesis	1	ENSMUSG00000001467,ENSMUSG00000021273,ENSMUSG00000022351,ENSMUSG00000024781,ENSMUSG00000024799,ENSMUSG00000026675,ENSMUSG00000031168,ENSMUSG00000031349,ENSMUSG00000031604,ENSMUSG00000032018,ENSMUSG00000033105,ENSMUSG00000034926,ENSMUSG00000058454	3569
1	TRUE	0.00763	71	1512	24	0.016	0.338	KEGG:05221	keg	78	Acute myeloid leukemia	1	ENSMUSG00000000441,ENSMUSG00000004040,ENSMUSG00000004936,ENSMUSG00000018916,ENSMUSG00000019699,ENSMUSG00000019960,ENSMUSG00000020919,ENSMUSG00000022346,ENSMUSG00000022952,ENSMUSG00000024014,ENSMUSG00000024927,ENSMUSG00000024985,ENSMUSG00000025199,ENSMUSG00000027665,ENSMUSG00000028991,ENSMUSG00000030265,ENSMUSG00000031834,ENSMUSG00000034957,ENSMUSG00000036986,ENSMUSG00000037992,ENSMUSG00000051439,ENSMUSG00000055866,ENSMUSG00000059923,ENSMUSG00000070348	3569
